Deviendrez	Vvc	devenir
instant	Nc	instant
,	Fw	,
mon	Ds	mon
orgueil	Nc	orgueil
et	Cc	et
ma	Ds	mon
haine	Nc	haine
;	Fw	;
De	Vvc	de
sa	Ds	son
soumission	Nc	soumission
lui	Pp	il
feront	Vvc	faire
une	Dn	un
peine	Nc	peine
,	Fw	,
Et	Vvc	et
le	Pp	il
mettront	Vvc	mettre
si	Rg	si
bas	Rg	bas
,	Fw	,
qu'	Cs	que
indigné	Ge	indigner
de	S	de
son	Ds	son
sort	Nc	sort
,	Fw	,
Ayant	Ga	avoir
quitté	Ge	quitter
l'	Da	le
Empire	Nc	empire
,	Fw	,
il	Pp	il
cherchera	Vvc	chercher
la	Da	le
mort	Nc	mort
.	Fs	.
C'	Pd	ce
est	Vuc	être
beaucoup	Rg	beaucoup
.	Fs	.
Ne	Rp	ne
crains	Vvc	craindre
rien	Pi	rien
pour	S	pour
cet	Dd	ce
amant	Nc	amant
farouche	Ag	farouche
,	Fw	,
Ma	Vvc	ma
fureur	Nc	fureur
contre	S	contre
lui	Pp	il
n'	Rp	ne
excite	Vvc	exciter
que	Cs	que
ma	Ds	mon
bouche	Nc	bouche
,	Fw	,
Et	Vvc	et
loin	Rg	loin
de	S	de
le	Pp	il
punir	Vvn	punir
,	Fw	,
étant	Ga	être
ce	Pd	ce
que	Pr	que
je	Pp	je
suis	Vuc	être
,	Fw	,
Le	Vvc	le
dire	Vvn	dire
seulement	Rg	seulement
est	Vuc	être
tout	Pi	tout
ce	Pd	ce
que	Pr	que
je	Pp	je
puis	Vvc	pouvoir
.	Fs	.
Je	Pp	je
l'	Pp	il
adore	Vvc	adorer
ma	Ds	mon
soeur	Nc	sœur
,	Fw	,
et	Cc	et
quoi	Pt	quoi
qu'	Cs	que
il	Pp	il
en	Pp	en
arrive	Vvc	arriver
,	Fw	,
Il	Vvc	il
sera	Vuc	être
couronné	Ge	couronner
par	S	par
sa	Ds	son
propre	Ag	propre
captive	Nc	captif
.	Fs	.
Vois-le	Vvc	vois-le
donc	Rg	donc
,	Fw	,
et	Cc	et
du	S+Da	de+le
moins	Nc	moins
pour	S	pour
mon	Ds	mon
soulagement	Nc	soulagement
Épargne	Nc	épargne
-moi	Vvc	-moi
l'	Da	le
affront	Nc	affront
de	S	de
m'	Pp	je
offrir	Vvn	offrir
vainement	Rg	vainement
.	Fs	.
Mais	Cc	mais
...	Fw	...
.	Fs	.
Laisse	Vvc	laisser
-moi	Vvc	-moi
le	Da	le
bien	Rg	bien
qu'	Cs	que
un	Dn	un
peu	Rg	peu
d'	S	de
espoir	Nc	espoir
me	Pp	je
donne	Vvc	donner
,	Fw	,
Ne	Vvc	ne
m'	Pp	je
ôte	Vvc	ôter
pas	Rg	pas
la	Da	le
vie	Nc	vie
avant	S	avant
qu'	Cs	que
il	Pp	il
en	Pp	en
ordonne	Vvc	ordonner
,	Fw	,
Si	Vvc	si
croyant	Ga	croire
me	Pp	je
l'	Pp	il
ôter	Vvn	ôter
avec	S	avec
plus	Rg	plus
de	S	de
douceur	Nc	douceur
,	Fw	,
Toi-même	Vvc	toi-même
tu	Pp	tu
ne	Rp	ne
veux	Vvc	vouloir
assassiner	Vvn	assassiner
ta	Ds	ton
soeur	Nc	sœur
.	Fs	.
Qu'	Cs	que
elle	Pp	il
me	Pp	je
connaît	Vvc	connaître
mal	Rg	mal
,	Fw	,
et	Cc	et
que	Cs	que
son	Ds	son
espérance	Nc	espérance
Se	Ag	se
fonde	Vvc	fonder|fondre
aveuglement	Nc	aveuglement
dessus	S	dessus
ma	Ds	mon
confidence	Nc	confidence
.	Fs	.
Ses	Ds	son
amants	Nc	amant
sont	Vuc	être
les	Da	le
miens	Ps	mien
,	Fw	,
et	Cc	et
pour	S	pour
régner	Vvn	régner
par	S	par
eux	Pp	eux
,	Fw	,
Je	Vvc	je
feins	Vvc	feindre
sans	S	sans
les	Pp	ils
aimer	Vvn	aimer
de	S	de
répondre	Vvn	répondre
à	S	à
leurs	Ds	leur
voeux	Nc	vœu
,	Fw	,
Ou	Vvc	ou
si	Rg	si
pour	S	pour
l'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
deux	Nc	deux
mon	Ds	mon
amour	Nc	amour
se	Pp	il
remarque	Vvc	remarquer
,	Fw	,
J'	Vvc	j'
aime	Vvc	aimer
celui	Pd	celui
des	S+Da	de+le|de+les
deux	Nc	deux
qui	Pr	qui
doit	Vvc	devoir
être	Vun	être
monarque	Nc	monarque
,	Fw	,
Et	Vvc	et
n'	Rp	ne
ai	Vuc	avoir
de	S	de
deux	Nc	deux
amants	Nc	amant
sollicité	Ge	solliciter
la	Da	le
foi	Nc	foi
,	Fw	,
Qu'	Vvc	qu'
afin	S	afin
de	S	de
m'	Pp	je
assurer	Vvn	assurer
de	S	de
l'	Da	le
amitié	Nc	amitié
d'	S	de
un	Dn	un
Roi	Nc	roi
.	Fs	.
Non	Rg	non
qu'	Cs	que
enfin	Rg	enfin
mon	Ds	mon
amour	Nc	amour
épuré	Ge	épurer
dans	S	dans
mon	Ds	mon
âme	Nc	âme
,	Fw	,
N'	Vvc	n'
y	Pp	y
brille	Vvc	briller
pour	S	pour
l'	Da	le
aîné	Nc	aîné
d'	S	de
une	Dn	un
plus	Rg	plus
vive	Ag	vif
flamme	Nc	flamme
,	Fw	,
Quelque	Vvc	quelque
charme	Nc	charme
secret	Ag	secret
plus	Rg	plus
fort	Rg	fort
que	Cs	que
mes	Ds	mon
désirs	Nc	désir
,	Fw	,
Souvent	Vvc	souvent
en	S	en
sa	Ds	son
faveur	Nc	faveur
m'	Pp	je
arrache	Vvc	arracher
des	Dn	un
soupirs	Nc	soupir
;	Fw	;
Mais	Vvc	mais
mon	Ds	mon
ambition	Nc	ambition
,	Fw	,
quelque	Di	quelque
ardeur	Nc	ardeur
qu'	Pr	que
il	Pp	il
m'	Pp	je
inspire	Vvc	inspirer
,	Fw	,
Empêche	Vvc	empêche
que	Cs	que
l'	Da	le
amour	Nc	amour
ne	Rp	ne
règne	Vvc	régner
en	S	en
ton	Ds	ton
empire	Nc	empire
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
ne	Rp	ne
soit	Vuc	être
assez	Rg	assez
fort	Rg	fort
pour	S	pour
ne	Rp	ne
te	Pp	tu
point	Rg	point
céder	Vvn	céder
,	Fw	,
Et	Vvc	et
te	Pp	tu
faire	Vvn	faire
obéir	Vvn	obéir
,	Fw	,
où	Pr	où
tu	Pp	tu
dois	Vvc	devoir
commander	Vvn	commander
.	Fs	.
Superbe	Ag	superbe
passion	Nc	passion
,	Fw	,
fais	Vvc	faire
-moi	Vvc	-moi
toujours	Rg	toujours
connaître	Vvn	connaître
,	Fw	,
Que	Vvc	que
ma	Ds	mon
franchise	Nc	franchise
est	Vuc	être
due	Ge	devoir
à	S	à
qui	Pr	qui
sera	Vuc	être
mon	Ds	mon
maître	Nc	maître
,	Fw	,
Et	Vvc	et
qu'	Cs	que
ayant	Ga	avoir
du	S+Da	de+le
mépris	Nc	mépris
pour	S	pour
le	Da	le
moins	Nc	moins
fortuné	Ag	fortuné
,	Fw	,
Je	Vvc	je
dois	Vvc	devoir
aimer	Vvn	aimer
celui	Pd	celui
qui	Pr	qui
sera	Vuc	être
couronné	Ge	couronner
.	Fs	.
Mais	Cc	mais
Pharasmane	Vvc	pharasmane
vient	Vvc	venir
,	Fw	,
même	Ag	même
sort	Nc	sort
nous	Pp	nous
menace	Vvc	menacer
.	Fs	.
Ha	Rg	ha
si	Cs	si
vous	Pp	vous
l'	Pp	il
ignorez	Vvc	ignorer
apprenez	Vvc	apprendre
ma	Ds	mon
disgrâce	Nc	disgrâce
.	Fs	.
Votre	Ds	votre
soeur	Nc	sœur
peut	Vvc	pouvoir
choisir	Vvn	choisir
de	S	de
mon	Ds	mon
frère	Nc	frère
ou	Cc	ou
de	S	de
moi	Pp	je
,	Fw	,
Pour	Nc	pour
en	S	en
faire	Vvn	faire
à	S	à
son	Ds	son
gré	Nc	gré
son	Ds	son
époux	Nc	époux
et	Cc	et
son	Ds	son
Roi	Nc	roi
,	Fw	,
Et	Vvc	et
de	S	de
quelque	Di	quelque
côté	Nc	côté
que	Cs	que
son	Ds	son
désir	Nc	désir
la	Da	le
guide	Nc	guide
,	Fw	,
Ou	Vvc	ou
j'	Pp	je
aimerai	Vvc	aimer
sujet	Nc	sujet
,	Fw	,
ou	Cc	ou
règnerai	Vvc	règnerai
perfide	Ag	perfide
.	Fs	.
Si	Cs	si
la	Da	le
Princesse	Nc	prince|princesse
m'	Pp	je
aime	Vvc	aimer
et	Cc	et
me	Pp	je
veut	Vvc	vouloir
couronner	Vvn	couronner
,	Fw	,
C'	Vvc	c'
est	Vuc	être
me	Pp	je
vouloir	Vvn	vouloir
contraindre	Vvn	contraindre
à	S	à
vous	Pp	vous
abandonner	Vvn	abandonner
:	Fw	:
Et	Cc	et
si	Cs	si
je	Pp	je
suis	Vuc	être
des	Dn	un
deux	Nc	deux
,	Fw	,
celui	Pd	celui
qu'	Pr	que
elle	Pp	il
rejette	Vvc	rejeter
,	Fw	,
Je	Vvc	je
serai	Vuc	être
fort	Rg	fort
sujet	Nc	sujet
,	Fw	,
et	Cc	et
vous	Pp	vous
serez	Vuc	être
sujette	Nc	sujette
;	Fw	;
Ainsi	Vvc	ainsi
son	Ds	son
espérance	Nc	espérance
a	Vuc	avoir
de	S	de
quoi	Pr	quoi
se	Pp	il
flatter	Vvn	flatter
,	Fw	,
Mais	Vvc	mais
moi	Pp	je
des	Dn	un
deux	Nc	deux
côtés	Nc	côté
j'	Pp	je
ai	Vuc	avoir
tout	Pi	tout
à	S	à
redouter	Vvn	redouter
.	Fs	.
Le	Da	le
mal	Nc	mal
est	Vuc	être
arrivé	Ge	arriver
,	Fw	,
vous	Pp	vous
n'	Rp	ne
avez	Vuc	avoir
plus	Rg	plus
à	S	à
craindre	Vvn	craindre
,	Fw	,
Et	Vvc	et
cessant	Ga	cesser
d'	S	de
espérer	Vvn	espérer
commencez	Vvc	commencer
à	S	à
vous	Pp	vous
plaindre	Vvn	plaindre
.	Fs	.
Arsace	Nc	arsace
...	Fs	...
Ce	Vvc	ce
nom	Nc	nom
seul	Ag	seul
vous	Pp	vous
doit	Vvc	devoir
rendre	Vvn	rendre
jaloux	Ag	jaloux
,	Fw	,
La	Vvc	la
Princesse	Vvc	princesse
ma	Ds	mon
soeur	Nc	sœur
le	Pp	il
choisit	Vvc	choisir
pour	S	pour
époux	Nc	époux
;	Fw	;
Et	Vvc	et
comme	S	comme
étant	Ga	être
des	Dn	un
deux	Nc	deux
celui	Pd	celui
qu'	Pr	que
elle	Pp	il
rejette	Vvc	rejeter
,	Fw	,
Vous	Nc	vous
deviendrez	Vvc	devenir
sujet	Nc	sujet
,	Fw	,
et	Cc	et
je	Pp	je
serai	Vuc	être
sujette	Nc	sujette
,	Fw	,
Bref	Nc	bref
,	Fw	,
il	Pp	il
peut	Vvc	pouvoir
tout	Rg	tout
attendre	Vvn	attendre
,	Fw	,
et	Cc	et
même	Rg	même
tout	Rg	tout
avoir	Vun	avoir
,	Fw	,
Avant	Ga	avant
que	Cs	que
son	Ds	son
audace	Nc	audace
en	Pp	en
ait	Vuc	avoir
conçu	Ge	concevoir
l'	Da	le
espoir	Nc	espoir
.	Fs	.
Mon	Ds	mon
frère	Nc	frère
me	Pp	je
ranger	Vvn	ranger
sous	S	sous
son	Ds	son
obéissance	Nc	obéissance
?	Fs	?
Lui	Pp	il
que	Rg	que
même	Ag	même
au	S+Da	à+le
berceau	Nc	berceau
me	Pp	je
soumit	Vvc	soumettre
la	Da	le
naissance	Nc	naissance
!	Fs	!
Non	Rg	non
du	S+Da	de+le
Trône	Nc	trône
plutôt	Rg	plutôt
je	Pp	je
ferai	Vvc	faire|ferrer
son	Ds	son
cercueil	Nc	cercueil
,	Fw	,
Et	Vvc	et
j'	Pp	je
ai	Vuc	avoir
pour	S	pour
obéir	Vvn	obéir
trop	Rg	trop
d'	S	de
amour	Nc	amour
et	Cc	et
d'	S	de
orgueil	Nc	orgueil
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
pour	S	pour
vous	Pp	vous
servir	Vvn	servir
porter	Vvn	porter
une	Dn	un
couronne	Nc	couronne
,	Fw	,
Et	Vvc	et
la	Pp	il
défendre	Vvn	défendre
bien	Rg	bien
quand	Cs	quand
le	Pp	il
Ciel	Vvc	ciel
nous	Pp	nous
la	Pp	il
donne	Vvc	donner
.	Fs	.
Rival	Nc	rival
audacieux	Ag	audacieux
qui	Pr	qui
prétends	Vvc	prétendre
m'	Pp	je
asservir	Vvn	asservir
,	Fw	,
Ce	Vvc	ce
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
après	S	après
ma	Ds	mon
mort	Nc	mort
qu'	Pr	que
on	Pp	on
me	Pp	je
la	Pp	il
peut	Vvc	pouvoir
ravir	Vvn	ravir
,	Fw	,
Arsace	Vvc	arsace
ton	Ds	ton
bonheur	Nc	bonheur
te	Pp	tu
va	Vvc	aller
coûter	Vvn	coûter
la	Da	le
vie	Nc	vie
.	Fs	.
Hé	Vvc	hé
de	S	de
grâce	Nc	grâce
quittez	Vvc	quitter
cette	Dd	ce
funeste	Ag	funeste
envie	Nc	envie
.	Fs	.
L'	Pp	il
aimeriez	Vvc	aimer
-vous	Nc	-vous
Princesse	Vvc	princesse
en	S	en
feignant	Ga	feindre
de	S	de
l'	Pp	il
aimer	Vvn	aimer
?	Fs	?
Un	Dn	un
mérite	Nc	mérite
si	Rg	si
grand	Ag	grand
a-t-il	V	avoir
su	Ge	savoir
vous	Pp	vous
charmer	Vvn	charmer
?	Fs	?
Quand	Cs	quand
on	Pp	on
crut	Vvc	croire|croître
à	S	à
la	Da	le
Cour	Nc	cour
,	Fw	,
malgré	S	malgré
le	Da	le
droit	Nc	droit
d'	S	de
aînesse	Nc	aînesse
,	Fw	,
Qu'	Vvc	qu'
Arsace	Nc	arsace
régnerait	Vvc	régner
avecque	Vvc	avecque
la	Da	le
Princesse	Nc	prince|princesse
.	Fs	.
Nous	Pp	nous
fîmes	Vvc	faire
même	Ag	même
effort	Nc	effort
,	Fw	,
par	S	par
un	Dn	un
amour	Nc	amour
trompeur	Nc	trompeur
,	Fw	,
Moi	Vvc	moi
pour	S	pour
le	Pp	il
captiver	Vvn	captiver
,	Fw	,
vous	Pp	vous
pour	S	pour
gagner	Vvn	gagner
ma	Ds	mon
soeur	Nc	sœur
,	Fw	,
Et	Vvc	et
les	Pp	ils
porter	Vvn	porter
ainsi	Rg	ainsi
,	Fw	,
pour	S	pour
ne	Rp	ne
nous	Pp	nous
point	Rg	point
déplaire	Vvn	déplaire
À	Nc	à
l'	Da	le
horreur	Nc	horreur
d'	S	de
un	Dn	un
hymen	Nc	hymen
qui	Pr	qui
nous	Pp	nous
était	Vuc	être
contraire	Ag	contraire
:	Fw	:
Cependant	Rg	cependant
si	Cs	si
ma	Ds	mon
soeur	Nc	sœur
fut	Vuc	être
sourde	Ag	sourd
à	S	à
vos	Ds	votre
soupirs	Nc	soupir
»	Fw	»
De	Vvc	de
votre	Ds	votre
frère	Nc	frère
au	S+Da	à+le
moins	Nc	moins
,	Fw	,
j'	Pp	je
arrêtai	Vvc	arrêter
les	Da	le
désirs	Nc	désir
;	Fw	;
Il	Vvc	il
en	Pp	en
fit	Vvc	faire
à	S	à
ma	Ds	mon
feinte	Nc	feinte
un	Dn	un
véritable	Ag	véritable
hommage	Nc	hommage
,	Fw	,
Il	Vvc	il
mit	Vvc	mettre
toute	Di	tout
sa	Ds	son
gloire	Nc	gloire
en	S	en
ce	Dd	ce
secret	Ag	secret
servage	Nc	servage
,	Fw	,
Et	Vvc	et
l'	Da	le
empire	Nc	empire
absolu	Ag	absolu
qu'	Pr	que
il	Pp	il
me	Pp	je
donna	Vvc	donner
sur	S	sur
lui	Pp	il
,	Fw	,
Fut	Vvc	fut
alors	Rg	alors
notre	Ds	notre
espoir	Nc	espoir
,	Fw	,
et	Cc	et
peut	Vvc	pouvoir
l'	Pp	il
être	Vun	être
aujourd'hui	Rg	aujourd'hui
;	Fw	;
Attendez	Vvc	attendre
-en	Vvn	-en
l'	Da	le
effet	Nc	effet
,	Fw	,
et	Cc	et
croyez	Vvc	croire
que	Cs	que
ma	Ds	mon
flamme	Nc	flamme
,	Fw	,
Rendra	Vvc	rendre
notre	Ds	notre
parti	Nc	parti
si	Rg	si
puissant	Ag	puissant
dans	S	dans
son	Ds	son
âme	Nc	âme
,	Fw	,
Que	Vvc	que
ma	Ds	mon
soeur	Nc	sœur
qui	Pr	qui
peut	Vvc	pouvoir
tout	Pi	tout
verra	Vvc	voir
par	S	par
son	Ds	son
refus	Nc	refus
,	Fw	,
Que	Vvc	que
sans	S	sans
sceptre	Nc	sceptre
à	S	à
donner	Vvn	donner
je	Pp	je
puis	Vvc	pouvoir
encore	Rg	encore
plus	Rg	plus
.	Fs	.
Suivons	Vvc	suivre
plutôt	Rg	plutôt
la	Da	le
voie	Nc	voie
où	Pr	où
la	Da	le
fureur	Nc	fureur
m'	Pp	je
entraîne	Vvc	entraîner
.	Fs	.
Croyez	Vvc	croire
votre	Ds	votre
prudence	Nc	prudence
et	Cc	et
non	Rg	non
pas	Rg	pas
votre	Ds	votre
haine	Nc	haine
.	Fs	.
Et	Cc	et
ne	Rp	ne
présumez	Vvc	présumer
point	Rg	point
d'	S	de
un	Dn	un
esprit	Nc	esprit
irrité	Ge	irriter
,	Fw	,
Lorsqu'	Vvc	lorsqu'
il	Pp	il
a	Vuc	avoir
plus	Rg	plus
de	S	de
feu	Nc	feu
,	Fw	,
qu'	Cs	que
il	Pp	il
ait	Vuc	avoir
plus	Rg	plus
de	S	de
clartés	Nc	clarté
:	Fw	:
Mais	Cc	mais
voici	S	voici
votre	Ds	votre
frère	Nc	frère
,	Fw	,
évitez	Vvc	éviter
la	Da	le
présence	Nc	présence
,	Fw	,
Et	Vvc	et
prenant	Ga	prendre
sur	S	sur
mes	Ds	mon
soins	Nc	soin
une	Dn	un
entière	Ag	entier
assurance	Nc	assurance
,	Fw	,
Allez	Vvc	aller
pour	S	pour
l'	Pp	il
observer	Vvn	observer
entretenir	Vvn	entretenir
ma	Ds	mon
soeur	Nc	sœur
.	Fs	.
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
si	Cs	si
je	Pp	je
fuyais	Vvc	fuir
,	Fw	,
il	Pp	il
se	Pp	il
croirait	Vvc	croire
vainqueur	Nc	vainqueur
.	Fs	.
Avouez	Vvc	avouer
que	Cs	que
pour	S	pour
moi	Pp	je
,	Fw	,
votre	Ds	votre
haine	Nc	haine
mortelle	Ag	mortel
Donne	Vvc	donner
à	S	à
votre	Ds	votre
allégresse	Nc	allégresse
une	Dn	un
force	Nc	force|forcé
nouvelle	Ag	nouveau
,	Fw	,
Et	Vvc	et
vous	Pp	vous
fait	Vvc	faire
moins	Rg	moins
sentir	Vvn	sentir
votre	Ds	votre
propre	Ag	propre
bonheur	Nc	bonheur
,	Fw	,
Que	Vvc	que
celui	Pd	celui
de	S	de
m'	Pp	je
ôter	Vvn	ôter
et	Cc	et
l'	Da	le
Empire	Nc	empire
et	Cc	et
l'	Da	le
honneur	Nc	honneur
;	Fw	;
Mais	Vvc	mais
alors	Rg	alors
que	Cs	que
la	Da	le
joie	Nc	joie
est	Vuc	être
si	Rg	si
vaine	Ag	vain
et	Cc	et
si	Rg	si
prompte	Ag	prompt
,	Fw	,
Elle	Vvc	elle
amène	Ag	amène
après	S	après
soi	Pp	il
le	Da	le
regret	Nc	regret
et	Cc	et
la	Da	le
honte	Nc	honte
;	Fw	;
Vous	Nc	vous
n'	Rp	ne
êtes	Vuc	être
pas	Rg	pas
content	Ag	content
puisque	Cs	puisque
vous	Pp	vous
désirez	Vvc	désirer
,	Fw	,
Et	Vvc	et
pouvez	Vvc	pouvoir
n'	Rp	ne
avoir	Vun	avoir
rien	Pi	rien
puisque	Cs	puisque
vous	Pp	vous
espérez	Vvc	espérer
.	Fs	.
Vous	Pp	vous
savez	Vvc	savoir
qu'	Cs	que
Araxie	Nc	araxie
en	S	en
donnant	Ga	donner
la	Da	le
Couronne	Nc	couronne
,	Fw	,
Penchera	Vvc	pencher
du	S+Da	de+le
côté	Nc	côté
que	Cs	que
son	Ds	son
amour	Nc	amour
l'	Pp	il
ordonne	Vvc	ordonner
:	Fw	:
Mais	Cc	mais
ne	Rp	ne
présumez	Vvc	présumer
pas	Rg	pas
que	Rg	que
soumis	Ge	soumettre
par	S	par
son	Ds	son
choix	Nc	choix
,	Fw	,
J'	Vvc	j'
abaisse	Vvc	abaisser
mon	Ds	mon
orgueil	Nc	orgueil
à	S	à
recevoir	Vvn	recevoir
vos	Ds	votre
lois	Nc	loi
,	Fw	,
Et	Vvc	et
qu'	Cs	que
un	Dn	un
lâche	Ag	lâche
respect	Nc	respect
vienne	Vvc	venir
occuper	Vvn	occuper
mon	Ds	mon
âme	Nc	âme
,	Fw	,
Pour	Nc	pour
un	Dn	un
Roi	Nc	roi
qui	Pr	qui
sera	Vuc	être
l'	Da	le
ouvrage	Nc	ouvrage
d'	S	de
une	Dn	un
femme	Nc	femme
.	Fs	.
La	Da	le
franchise	Nc	franchise
est	Vuc	être
un	Dn	un
bien	Rg	bien
qu'	Cs	que
on	Pp	on
ne	Rp	ne
me	Pp	je
peut	Vvc	pouvoir
ravir	Vvn	ravir
;	Fw	;
Vous	Nc	vous
pouvez	Vvc	pouvoir
commander	Vvn	commander
mais	Cc	mais
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
servir	Vvn	servir
;	Fw	;
Et	Vvc	et
je	Pp	je
vous	Pp	vous
punirais	Vvc	punir
si	Cs	si
votre	Ds	votre
orgueil	Nc	orgueil
extrême	Ag	extrême
Me	Vvc	me
traitait	Vvc	traiter
de	S	de
sujet	Nc	sujet
seulement	Rg	seulement
en	Pp	en
vous	Pp	vous
-même	Vvc	-même
.	Fs	.
On	Pp	on
est	Vuc	être
mauvais	Ag	mauvais
sujet	Nc	sujet
à	S	à
qui	Pr	qui
l'	Pp	il
on	Pp	on
fut	Vuc	être
égal	Ag	égal
,	Fw	,
Et	Vvc	et
qui	Pr	qui
voulut	Vvc	vouloir
régner	Vvn	régner
obéirait	Vvc	obéir
fort	Rg	fort
mal	Rg	mal
.	Fs	.
il	Pp	il
faut	Vvc	faillir|falloir
,	Fw	,
puisque	Cs	puisque
mes	Ds	mon
droits	Nc	droit|droits
sont	Vuc	être
unis	Ge	unir
à	S	à
ma	Ds	mon
vie	Nc	vie
,	Fw	,
Que	Vvc	que
pour	S	pour
me	Pp	je
les	Pp	ils
ôter	Vvn	ôter
elle	Pp	il
me	Pp	je
soit	Vuc	être
ravie	Ge	ravir
;	Fw	;
Mais	Vvc	mais
pour	S	pour
avoir	Vun	avoir
ensemble	Rg	ensemble
et	Cc	et
ma	Ds	mon
vie	Nc	vie
et	Cc	et
mon	Ds	mon
rang	Nc	rang
,	Fw	,
Jugez	Vvc	juger
ce	Pd	ce
qu'	Pr	que
à	S	à
vous	Pp	vous
-même	Vvc	-même
il	Pp	il
coûtera	Vvc	coûter
de	S	de
sang	Nc	sang
:	Fw	:
J'	Pp	je
ai	Vuc	avoir
les	Da	le
Parthes	Nc	parthe
pour	S	pour
moi	Pp	je
,	Fw	,
si	Cs	si
vous	Pp	vous
avez	Vuc	avoir
mon	Ds	mon
père	Nc	père
,	Fw	,
Et	Vvc	et
pour	S	pour
rendre	Vvn	rendre
électif	Ag	électif
un	Di	un
sceptre	Nc	sceptre
héréditaire	Ag	héréditaire
,	Fw	,
Il	Vvc	il
faut	Vvc	faillir|falloir
prendre	Vvn	prendre
sur	S	sur
eux	Pp	eux
de	Dn	un
tyranniques	Ag	tyrannique
droits	Nc	droit|droits
,	Fw	,
Et	Vvc	et
détruire	Vvn	détruire
l'	Da	le
État	Nc	état
pour	S	pour
en	Pp	en
changer	Vvn	changer
les	Da	le
lois	Nc	loi
.	Fs	.
Ne	Rp	ne
vous	Pp	vous
flattez	Vvc	flatter
donc	Rg	donc
pas	Rg	pas
d'	S	de
une	Dn	un
si	Rg	si
vaine	Ag	vain
attente	Nc	attente
,	Fw	,
Voyez	Vvc	voir
votre	Ds	votre
fortune	Nc	fortune
avec	S	avec
quelque	Di	quelque
épouvante	Nc	épouvante
,	Fw	,
Songez	Vvc	songer
qu'	Cs	que
elle	Pp	il
vous	Pp	vous
place	Nc	place
au	S+Da	à+le
dessus	Nc	dessus
d'	S	de
un	Dn	un
aîné	Nc	aîné
,	Fw	,
Et	Vvc	et
craignez	Vvc	craindre
le	Da	le
bonheur	Nc	bonheur
d'	S	de
en	Pp	en
être	Vun	être
couronné	Ge	couronner
.	Fs	.
Ors	Nc	or
qu'	Pr	que
il	Pp	il
menace	Vvc	menacer
il	Pp	il
craint	Vvc	craindre
.	Fs	.
Je	Pp	je
dois	Vvc	devoir
craindre	Vvn	craindre
de	S	de
même	Pi	même
,	Fw	,
Ne	Vvc	ne
pouvant	Ga	pouvoir
m'	Pp	je
aimer	Vvn	aimer
sans	S	sans
perdre	Vvn	perdre
un	Dn	un
Diadème	Nc	diadème
...	Fs	...
J'	Vvc	j'
ai	Vuc	avoir
prévu	Ge	prévoir
cette	Dd	ce
crainte	Nc	crainte
,	Fw	,
et	Cc	et
vous	Pp	vous
viens	Vvc	venir
témoigner	Vvn	témoigner
Que	Vvc	que
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
avec	S	avec
vous	Pp	vous
qu'	Cs	que
il	Pp	il
m'	Pp	je
est	Vuc	être
doux	Ag	doux
de	S	de
régner	Vvn	régner
,	Fw	,
L'	Vvc	l'
ambition	Nc	ambition
ne	Rp	ne
peut	Vvc	pouvoir
commander	Vvn	commander
à	S	à
ma	Ds	mon
flamme	Nc	flamme
,	Fw	,
Et	Vvc	et
mon	Ds	mon
plus	Rg	plus
cher	Ag	cher
Empire	Nc	empire
est	Vuc	être
celui	Pd	celui
de	S	de
votre	Ds	votre
âme	Nc	âme
:	Fw	:
Mais	Cc	mais
le	Da	le
Sceptre	Nc	sceptre
d'ailleurs	Ag	d'ailleurs
étant	Ga	être
tel	Di	tel
en	S	en
effet	Nc	effet
,	Fw	,
Qu'	Vvc	qu'
à	S	à
peine	Nc	peine
l'	Pp	il
on	Pp	on
consent	Vvc	consentir
au	S+Da	à+le
refus	Nc	refus
qu'	Pr	que
on	Pp	on
en	Pp	en
fait	Vvc	faire
...	Fs	...
En	Vvc	en
un	Dn	un
mot	Nc	mot
je	Pp	je
vous	Pp	vous
perds	Vvc	perdre
,	Fw	,
le	Da	le
Couronne	Nc	couronne
est	Vuc	être
si	Rg	si
belle	Ag	beau
,	Fw	,
Qu'	Vvc	qu'
elle	Pp	il
vous	Pp	vous
autorise	Vvc	autoriser
à	S	à
me	Pp	je
quitter	Vvn	quitter
pour	S	pour
elle	Pp	il
.	Fs	.
Aussi	Rg	aussi
m'	Pp	je
ôter	Vvn	ôter
ce	Dd	ce
coeur	Nc	cœur
que	Pr	que
vous	Pp	vous
m'	Pp	je
avez	Vuc	avoir
donné	Ge	donner
,	Fw	,
Est	Vvc	est
un	Dn	un
crime	Nc	crime
si	Rg	si
beau	Ag	beau
qu'	Cs	que
il	Pp	il
sera	Vuc	être
couronné	Ge	couronner
.	Fs	.
Je	Pp	je
ne	Rp	ne
m'	Pp	je
en	Pp	en
plaindrai	Vvc	plaindre
pas	Rg	pas
,	Fw	,
au	S+Da	à+le
point	Nc	point
où	Pr	où
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
,	Fw	,
Je	Vvc	je
vous	Pp	vous
souhaite	Vvc	souhaiter
heureux	Ag	heureux
seulement	Rg	seulement
