Sage	Ag	sage
sur	S	sur
ce	Dd	ce
dessein	Nc	dessein
auguste	Ag	auguste
,	Fw	,
Un	Vvc	un
complot	Nc	complot
généreux	Ag	généreux
est	Vuc	être
toujours	Rg	toujours
assez	Rg	assez
juste	Ag	juste
,	Fw	,
Et	Vvc	et
pour	S	pour
vous	Pp	vous
inciter	Vvn	inciter
à	S	à
ce	Dd	ce
noble	Ag	noble
attentat	Nc	attentat
,	Fw	,
Considérez	Vvc	considérez
que	Cs	que
c'	Pd	ce
est	Vuc	être
pour	S	pour
venger	Vvn	venger
Achomat	Vvc	achomat
,	Fw	,
Celui	Pd	celui
qui	Pr	qui
pèse	Vvc	peser
trop	Rg	trop
l'	Da	le
injure	Nc	injure
qui	Pr	qui
l'	Da	le
offense	Nc	offence
,	Fw	,
Avec	Vvc	avec
son	Ds	son
ennemi	Nc	ennemi
se	Pp	il
fait	Vvc	faire
d'	S	de
intelligence	Nc	intelligence
,	Fw	,
Et	Vvc	et
se	Pp	il
rendant	Ga	rendre
après	S	après
avoir	Vun	avoir
bien	Rg	bien
combattu	Ge	combattre
,	Fw	,
Dedans	Ga	dedans
l'	Da	le
eau	Nc	eau
de	S	de
ses	Ds	son
pleurs	Nc	pleur
étouffe	Vvc	étouffer
sa	Ds	son
vertu	Nc	vertu
:	Fw	:
Songez	Vvc	songer
au	S+Da	à+le
grand	Nc	grand
Bassa	Vvc	bassa
de	S	de
qui	Pr	qui
vous	Pp	vous
êtes	Vuc	être
née	Ge	naître
,	Fw	,
Bientôt	Vvc	bientôt
votre	Ds	votre
douleur	Nc	douleur
se	Pp	il
verra	Vvc	voir
terminée	Ge	terminer
,	Fw	,
Pensant	Ga	penser
à	S	à
son	Ds	son
courage	Nc	courage
en	S	en
recevant	Ga	recevoir
la	Da	le
mort	Nc	mort
,	Fw	,
Le	Ga	le
vôtre	As#Ps	vôtre
à	S	à
le	Pp	il
venger	Vvn	venger
deviendra	Vvc	devenir
bien	Rg	bien
plus	Rg	plus
fort	Ag	fort
;	Fw	;
Gémir	Nc	gémir
,	Fw	,
voulant	Ga	vouloir
pour	S	pour
lui	Pp	il
produire	Vvn	produire
un	Dn	un
tel	Ag	tel
ouvrage	Nc	ouvrage
,	Fw	,
C'	Vvc	c'
est	Vuc	être
plutôt	Rg	plutôt
l'	Da	le
irriter	Vvn	irriter
que	Cs	que
punir	Vvn	punir
cet	Dd	ce
outrage	Nc	outrage
,	Fw	,
Et	Vvc	et
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
à	S	à
demi	Nc	demi
le	Pp	il
venger	Vvn	venger
d'	S	de
un	Dn	un
tyran	Nc	tyran
,	Fw	,
Que	Vvc	que
de	S	de
laisser	Vvn	laisser
couler	Vvn	couler
des	Dn	un
pleurs	Nc	pleur
parmi	S	parmi
son	Ds	son
sang	Nc	sang
:	Fw	:
Madame	Nc	madame
,	Fw	,
pour	S	pour
finir	Vvn	finir
cette	Dd	ce
extrême	Ag	extrême
misère	Nc	misère
,	Fw	,
Soyez	Vvc	soyez
lui	Pp	il
prompte	Ag	prompt
ainsi	Rg	ainsi
qu'	Cs	que
il	Pp	il
fut	Vuc	être
à	S	à
votre	Ds	votre
père	Nc	père
,	Fw	,
Comme	Vvc	comme
qui	Pr	qui
donne	Vvc	donner
tard	Rg	tard
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
un	Dn	un
bon	Ag	bon
ami	Nc	ami
,	Fw	,
Qui	Vvc	qui
punit	Vvc	punir
tard	Rg	tard
aussi	Rg	aussi
ne	Rp	ne
punit	Vvc	punir
qu'	Rg	que
à	S	à
demi	Nc	demi
,	Fw	,
Votre	Nc	votre
vengeance	Nc	vengeance
doit	Vvc	devoir
égaler	Vvn	égaler
sa	Ds	son
malice	Nc	malice
,	Fw	,
Dans	Vvc	dans
son	Ds	son
crime	Nc	crime
il	Pp	il
fut	Vuc	être
prompt	Ag	prompt
,	Fw	,
soyons	Vuc	être
prompt	Ag	prompt
au	S+Da	à+le
supplice	Nc	supplice
.	Fs	.
Ne	Rp	ne
viens	Vvc	venir
point	Rg	point
remuer	Vvn	remuer
d'	S	de
un	Dn	un
soin	Nc	soin
industrieux	Ag	industrieux
,	Fw	,
La	Vvc	la
cendre	Nc	cendre
d'	S	de
Achomat	Nc	achomat
pour	S	pour
aveugler	Vvn	aveugler
mes	Ds	mon
yeux	Nc	œil
,	Fw	,
Un	Vvc	un
prince	Nc	prince
à	S	à
son	Ds	son
sujet	Nc	sujet
ne	Rp	ne
fait	Vvc	faire
jamais	Rg	jamais
d'	S	de
injure	Nc	injure
,	Fw	,
Et	Vvc	et
l'	Da	le
on	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
l'	Pp	il
aimant	Ga	aimer
offenser	Vvn	offenser
la	Da	le
nature	Nc	nature
:	Fw	:
Le	Da	le
sujet	Nc	sujet
doit	Vvc	devoir
souffrir	Vvn	souffrir
un	Dn	un
tourment	Nc	tourment
sans	S	sans
égal	Ag	égal
Qui	Nc	qui
croit	Vvc	croire|croître
que	Cs	que
comme	S	comme
lui	Pp	il
son	Ds	son
Roi	Nc	roi
peut	Vvc	pouvoir
faire	Vvn	faire
mal	Rg	mal
:	Fw	:
Et	Cc	et
lors	Rg	lors
plus	Rg	plus
que	Cs	que
jamais	Rg	jamais
nous	Pp	nous
devenons	Vvc	devenir
coupables	Ag	coupable
,	Fw	,
Quand	Nc	quand
nous	Pp	nous
les	Pp	ils
estimons	Vvc	estimer
nous	Pp	nous
être	Vun	être
aussi	Rg	aussi
semblables	Ag	semblable
.	Fs	.
Voulez	Vvc	vouloir
-vous	Nc	-vous
donc	Rg	donc
traiter	Vvn	traiter
comme	S	comme
Divinité	Ag	divinité
Celui	Nc	celui
qui	Pr	qui
pour	S	pour
l'	Da	le
horreur	Nc	horreur
quitte	Vvc	quitter
l'	Da	le
humanité	Nc	humanité
?	Fs	?
Et	Cc	et
doit	Vvc	devoir
-on	Nc	-on
appeler	Vvn	appeler
sa	Ds	son
cruauté	Nc	cruauté
justice	Nc	justice
,	Fw	,
Parce	Vvc	parce
qu'	Cs	que
on	Pp	on
ne	Rp	ne
saurait	Vvc	savoir
lui	Pp	il
donner	Vvn	donner
de	S	de
supplice	Nc	supplice
;	Fw	;
Non	Vvc	non
,	Fw	,
Madame	Nc	madame
,	Fw	,
prenez	Vvc	prendre
des	Dn	un
sentiments	Nc	sentiment
plus	Rg	plus
doux	Ag	doux
,	Fw	,
Les	Vvc	les
Rois	Vvc	rois
dans	S	dans
leur	Ds	leur
éclat	Nc	éclat
sont	Vuc	être
mortels	Nc	mortel
comme	S	comme
nous	Pp	nous
:	Fw	:
Si	Cs	si
Dieu	Nc	dieu
comme	Cs	comme
à	S	à
ses	Ds	son
fils	Nc	fil|fils
leur	Pp	leur
donne	Vvc	donner
sa	Ds	son
puissance	Nc	puissance
,	Fw	,
Aussi	Ge	aussi
désire-t-il	Vvc	désire-t-il
qu'	Cs	que
ils	Pp	ils
soient	Vuc	être
dans	S	dans
l'	Da	le
innocence	Nc	innocence
:	Fw	:
Et	Cc	et
quand	Cs	quand
leur	Ds	leur
rage	Nc	rage
fait	Ge	faire
des	S+Da	de+le|de+les
crimes	Nc	crime
infinis	Ag	infini
,	Fw	,
C'	Vvc	c'
est	Vuc	être
par	S	par
nous	Pp	nous
seulement	Rg	seulement
qu'	Cs	que
il	Pp	il
les	Pp	ils
veut	Vvc	vouloir
voir	Vvn	voir
punis	Nc	puni
.	Fs	.
Mais	Cc	mais
généreux	Ag	généreux
Aga	Nc	aga
,	Fw	,
que	Pr	que
veux	Vvc	vouloir
-tu	Vvn	-tu
que	Cs	que
je	Pp	je
fasse	Vvc	faire
,	Fw	,
Quoique	Vvc	quoique
pour	S	pour
s'	Pp	se
assurer	Vvn	assurer
il	Pp	il
ait	Vuc	avoir
détruit	Vvc	détruire
ma	Ds	mon
race	Nc	race
,	Fw	,
Je	Vvc	je
me	Pp	je
souviens	Vvc	souvenir
toujours	Rg	toujours
qu'	Cs	que
il	Pp	il
me	Pp	je
donna	Vvc	donner
sa	Ds	son
foi	Nc	foi
,	Fw	,
Que	Vvc	que
je	Pp	je
lui	Pp	il
dois	Vvc	devoir
la	Da	le
mienne	Ps	mien
en	S	en
qualité	Nc	qualité
de	S	de
Roi	Nc	roi
;	Fw	;
Qu'	Vvc	qu'
il	Pp	il
est	Vuc	être
mon	Ds	mon
Souverain	Nc	souverain
,	Fw	,
et	Cc	et
qu'	Cs	que
à	S	à
présent	Nc	présent
il	Pp	il
m'	Pp	je
aime	Vvc	aimer
,	Fw	,
Puisque	Vvc	puisque
de	S	de
son	Ds	son
amour	Nc	amour
je	Pp	je
tiens	Vvc	tenir
le	Da	le
Diadème	Nc	diadème
.	Fs	.
Mais	Cc	mais
aussi	Rg	aussi
cet	Dd	ce
honneur	Nc	honneur
,	Fw	,
il	Pp	il
le	Pp	il
tient	Vvc	tenir
d'	S	de
Achomat	Nc	achomat
,	Fw	,
C'	Vvc	c'
est	Vuc	être
lui	Pp	il
seul	Ag	seul
qui	Pr	qui
toujours	Rg	toujours
conserva	Vvc	conserver
son	Ds	son
État	Nc	état
,	Fw	,
Lui	Nc	lui
seul	Ag	seul
fut	Vuc	être
son	Ds	son
soutien	Nc	soutien
,	Fw	,
et	Cc	et
sans	S	sans
son	Ds	son
assistance	Nc	assistance
Les	Vvc	les
musulmans	Ag	musulman
passaient	Vvc	passer
sous	S	sous
une	Dn	un
autre	Ag	autre
puissance	Nc	puissance
:	Fw	:
Cependant	Rg	cependant
cet	Dd	ce
ingrat	Nc	ingrat
en	S	en
sortant	Ga	sortir
du	S+Da	de+le
festin	Nc	festin
,	Fw	,
Fit	Vvc	faire
trancher	Vvn	trancher
d'	S	de
Achomat	Vvc	achomat
le	Da	le
malheureux	Ag	malheureux
destin	Nc	destin
.	Fs	.
Et	Cc	et
malgré	S	malgré
nos	Ds	notre
efforts	Nc	effort
des	S+Da	de+le|de+les
infâmes	Ag	infâme
supplices	Nc	supplice
Firent	Vvc	faire
sa	Ds	son
récompense	Nc	récompense
,	Fw	,
après	S	après
tous	Di	tout
ses	Ds	son
services	Nc	service
.	Fs	.
Il	Pp	il
m'	Pp	je
en	Pp	en
souvient	Vvc	souvenir
aussi	Rg	aussi
,	Fw	,
mais	Cc	mais
mon	Ds	mon
juste	Ag	juste
courroux	Nc	courroux
Ne	Ag	ne
peut	Vvc	pouvoir
avoir	Vun	avoir
d'	S	de
effet	Nc	effet
contraire	Ag	contraire
à	S	à
mon	Ds	mon
époux	Nc	époux
.	Fs	.
Toujours	Rg	toujours
un	Dn	un
si	Rg	si
beau	Ag	beau
nom	Nc	nom
revient	Vvc	revenir
en	S	en
ma	Ds	mon
pensée	Nc	pensée
Combattre	Vvn	combattre
les	Da	le
regrets	Nc	regret
de	S	de
mon	Ds	mon
âme	Nc	âme
offensée	Ge	offenser
,	Fw	,
Et	Vvc	et
quelque	Di	quelque
grand	Ag	grand
dessein	Nc	dessein
que	Pr	que
j'	Pp	je
aie	Vuc	avoir
à	S	à
le	Pp	il
punir	Vvn	punir
,	Fw	,
Il	Vvc	il
s'	Pp	se
efface	Vvc	effacer
aussitôt	Rg	aussitôt
par	S	par
ce	Dd	ce
doux	Ag	doux
souvenir	Nc	souvenir
.	Fs	.
Quand	Cs	quand
je	Pp	je
songe	Vvc	songer
à	S	à
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
par	S	par
de	Dn	un
saintes	Ag	saint
flammes	Nc	flamme
En	Vvc	en
unissant	Ga	unir
nos	Ds	notre
corps	Nc	corps
unit	Vvc	unir
aussi	Rg	aussi
nos	Ds	notre
âmes	Nc	âme
,	Fw	,
Et	Vvc	et
qui	Pr	qui
mit	Vvc	mettre
deux	Nc	deux
esprits	Nc	esprit
dedans	Rg	dedans
un	Dn	un
même	Ag	même
coeur	Nc	cœur
,	Fw	,
Il	Vvc	il
faut	Vvc	faillir|falloir
que	Cs	que
malgré	S	malgré
moi	Pp	je
je	Pp	je
quitte	Vvc	quitter
ma	Ds	mon
rigueur	Nc	rigueur
.	Fs	.
Ce	Dd	ce
noeud	Nc	nœud
est-il	Ag	est-il
plus	Rg	plus
fort	Rg	fort
que	Cs	que
celui	Pd	celui
de	S	de
nature	Nc	nature
,	Fw	,
Pour	Nc	pour
vous	Pp	vous
faire	Vvn	faire
sitôt	Rg	sitôt
oublier	Vvn	oublier
une	Dn	un
injure	Nc	injure
?	Fs	?
L'	Da	le
intérêt	Nc	intérêt
d'	S	de
un	Dn	un
ingrat	Ag	ingrat
parce	Nc	parce
qu'	Pr	que
il	Pp	il
est	Vuc	être
amant	Nc	amant
,	Fw	,
Vous	Nc	vous
touche-t-il	Vvc	touche-t-il
plus	Rg	plus
fort	Rg	fort
que	Cs	que
celui	Pd	celui
d'	S	de
un	Dn	un
parent	Nc	parent
?	Fs	?
Aimez	Vvc	aimer
-vous	Nc	-vous
Achomat	Vvc	achomat
avec	S	avec
moins	Rg	moins
de	S	de
tendresse	Nc	tendresse
Que	Vvc	que
vous	Pp	vous
n'	Rp	ne
en	Pp	en
témoignez	Vvc	témoigner
pour	S	pour
celui	Pd	celui
qui	Pr	qui
l'	Pp	il
oppresse	Vvc	oppresser
?	Fs	?
Ou	Cc	ou
si	Cs	si
par	S	par
un	Dn	un
dessein	Nc	dessein
injuste	Ag	injuste
et	Cc	et
généreux	Ag	généreux
,	Fw	,
Pour	Nc	pour
n'	Rp	ne
en	Pp	en
haïr	Vvn	haïr
pas	Rg	pas
un	Dn	un
vous	Pp	vous
les	Pp	ils
aimez	Vvc	aimer
tous	Di	tout
deux	Nc	deux
?	Fs	?
Aimez	Vvc	aimer
-vous	Nc	-vous
Achomat	Vvc	achomat
avec	S	avec
son	Ds	son
homicide	Nc	homicide
?	Fs	?
Aimez	Nc	aimé
-vous	Vvc	-vous
l'	Da	le
innocent	Ag	innocent
avecques	Vvc	avecques
le	Da	le
perfide	Ag	perfide
?	Fs	?
Non	Rg	non
vous	Pp	vous
ne	Rp	ne
le	Pp	il
pouvez	Vvc	pouvoir
,	Fw	,
puisqu'il	Cs	puisqu'il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
permis	Ge	permettre
De	Vvc	de
partager	Vvn	partager
l'	Da	le
amour	Nc	amour
entre	S	entre
deux	Nc	deux
ennemis	Nc	ennemi
.	Fs	.
Comme	Cs	comme
un	Dn	un
sujet	Nc	sujet
ne	Rp	ne
peut	Vvc	pouvoir
soutenir	Vvn	soutenir
deux	Nc	deux
contraires	Ag	contraire
,	Fw	,
Le	Vvc	le
coeur	Nc	cœur
ne	Rp	ne
peut	Vvc	pouvoir
aussi	Rg	aussi
souffrir	Vvn	souffrir
deux	Nc	deux
adversaires	Nc	adversaire
:	Fw	:
Et	Cc	et
quand	Cs	quand
il	Pp	il
veut	Vvc	vouloir
aimer	Vvn	aimer
,	Fw	,
il	Pp	il
prend	Vvc	prendre
les	Da	le
intérêts	Nc	intérêt
De	Vvc	de
celui	Pd	celui
dont	Pr	dont
l'	Da	le
honneur	Nc	honneur
le	Da	le
touche	Nc	touche
de	S	de
plus	Rg	plus
près	Rg	près
.	Fs	.
Mais	Cc	mais
pour	S	pour
suivre	Vvn	suivre
un	Dn	un
tyran	Nc	tyran
vous	Pp	vous
dédaignez	Vvc	dédaigner
un	Dn	un
père	Nc	père
,	Fw	,
Songez	Vvc	songer
que	Rg	que
tôt	Rg	tôt
ou	Cc	ou
tard	Rg	tard
,	Fw	,
il	Pp	il
lui	Pp	il
faut	Vvc	faillir|falloir
satisfaire	Vvn	satisfaire
.	Fs	.
Comment	Pt	comment
donc	Rg	donc
cher	Ag	cher
Aga	Nc	aga
?	Fs	?
Je	Pp	je
vous	Pp	vous
l'	Pp	il
ai	Vuc	avoir
déjà	Rg	déjà
dit	Ge	dire
,	Fw	,
Perdez	Vvc	perdre
avec	S	avec
honneur	Nc	honneur
celui	Pd	celui
qui	Pr	qui
le	Pp	il
perdit	Vvc	perdre
:	Fw	:
Ainsi	Rg	ainsi
vous	Pp	vous
punirez	Vvc	punir
celui	Pd	celui
qui	Pr	qui
vous	Pp	vous
offense	Vvc	offenser
,	Fw	,
Et	Vvc	et
d'	S	de
un	Dn	un
affront	Nc	affront
sanglant	Ga	sangler
vous	Pp	vous
perdrez	Vvc	perdre
la	Da	le
vengeance	Nc	vengeance
.	Fs	.
Quel	Dt	quel
conseil	Nc	conseil
est	Vuc	être
le	Da	le
tien	Ps	tien
pour	S	pour
un	Dn	un
coeur	Nc	cœur
amoureux	Ag	amoureux
?	Fs	?
Un	Dn	un
conseil	Nc	conseil
qui	Pr	qui
doit	Vvc	devoir
rendre	Vvn	rendre
un	Dn	un
père	Nc	père
plus	Rg	plus
heureux	Ag	heureux
.	Fs	.
Un	Dn	un
conseil	Nc	conseil
qui	Pr	qui
m'	Pp	je
instruit	Vvc	instruire
à	S	à
perdre	Vvn	perdre
ce	Pd	ce
que	Pr	que
j'	Pp	je
aime	Vvc	aimer
.	Fs	.
À	Vvc	à
perdre	Vvn	perdre
qui	Pr	qui
vous	Pp	vous
nuit	Vvc	nuire
.	Fs	.
À	Vvc	à
me	Pp	je
nuire	Vvn	nuire
moi-même	Pp	lui-même
Non	Vvc	non
,	Fw	,
Bajazet	Nc	bajazet
mourant	Ga	mourir
ne	Rp	ne
peut	Vvc	pouvoir
le	Pp	il
soulager	Vvn	soulager
;	Fw	;
Achomat	Vvc	achomat
n'	Rp	ne
aime	Vvc	aimer
point	Rg	point
ce	Pd	ce
qui	Pr	qui
peut	Vvc	pouvoir
m'	Pp	je
affliger	Vvn	affliger
.	Fs	.
Mais	Cc	mais
devez	Vvc	devoir
-vous	Nc	-vous
aimer	Vvn	aimer
un	Pi	un
qui	Pr	qui
vous	Pp	vous
déshonore	Vvc	déshonorer
,	Fw	,
Un	Vvc	un
tyran	Nc	tyran
qui	Pr	qui
vous	Pp	vous
perd	Vvc	perdre
?	Fs	?
Lui-même	Pp	lui-même
je	Pp	je
l'	Pp	il
adore	Vvc	adorer
.	Fs	.
Il	Pp	il
vous	Pp	vous
ravit	Vvc	ravir
un	Dn	un
père	Nc	père
.	Fs	.
Il	Pp	il
le	Pp	il
mit	Vvc	mettre
au	S+Da	à+le
tombeau	Nc	tombeau
.	Fs	.
Il	Pp	il
fut	Vuc	être
son	Ds	son
ennemi	Nc	ennemi
.	Fs	.
Dis	Vvc	dire
qu'	Cs	que
il	Pp	il
fut	Vuc	être
son	Ds	son
bourreau	Nc	bourreau
Mais	Vvc	mais
cependant	Rg	cependant
je	Pp	je
l'	Pp	il
aime	Vvc	aimer
,	Fw	,
et	Cc	et
ce	Dd	ce
nom	Nc	nom
d'	S	de
Hyménée	Nc	hyménée
A	Vvc	a
chassé	Ge	chasser
la	Da	le
fureur	Nc	fureur
qu'	Cs	que
un	Dn	un
trépas	Nc	trépas
m'	Pp	je
a	Vuc	avoir
donnée	Ge	donner
;	Fw	;
Je	Vvc	je
ne	Rp	ne
puis	Vvc	pouvoir
m'	Pp	je
en	S	en
dédire	Vvn	dédire
,	Fw	,
et	Cc	et
mon	Ds	mon
affection	Nc	affection
Fait	Vvc	faire
comme	S	comme
mon	Ds	mon
plaisir	Nc	plaisir
;	Fw	;
toute	Di	tout
ma	Ds	mon
passion	Nc	passion
.	Fs	.
Ah	I	ah
!	Fs	!
Madame	Nc	madame
,	Fw	,
écoutez	Vvc	écouter
la	Da	le
voix	Nc	voix
de	S	de
la	Da	le
nature	Nc	nature
.	Fs	.
Elle-même	Vvc	elle-même
me	Pp	je
guide	Vvc	guider
en	S	en
cette	Dd	ce
procédure	Nc	procédure
.	Fs	.
Suivez	Vvc	suivre
donc	Rg	donc
son	Ds	son
conseil	Nc	conseil
,	Fw	,
punissez	Vvc	punir
un	Dn	un
ingrat	Nc	ingrat
,	Fw	,
Perdez	Vvc	perdre
un	Dn	un
infidèle	Nc	infidèle
,	Fw	,
et	Cc	et
vengez	Vvc	venger
Achomat	Vvc	achomat
.	Fs	.
Mais	Cc	mais
le	Pp	il
puis	Vvc	pouvoir
-je	Vvc	-je
venger	Vvn	venger
en	S	en
commettant	Ga	commettre
un	Dn	un
crime	Nc	crime
?	Fs	?
La	Da	le
vengeance	Nc	vengeance
d'	S	de
un	Dn	un
père	Nc	père
est	Vuc	être
toujours	Rg	toujours
légitime	Ag	légitime
;	Fw	;
Si	Vvc	si
ce	Dd	ce
juste	Ag	juste
conseil	Nc	conseil
offense	Vvc	offenser
votre	Ds	votre
amour	Nc	amour
,	Fw	,
Songez	Vvc	songer
que	Cs	que
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
tout	Pi	tout
,	Fw	,
à	S	à
qui	Pr	qui
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
le	Da	le
jour	Nc	jour
.	Fs	.
Il	Pp	il
est	Vuc	être
vrai	Ag	vrai
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
tout	Rg	tout
à	S	à
qui	Pr	qui
l'	Pp	il
on	Pp	on
doit	Vvc	devoir
la	Da	le
vie	Nc	vie
,	Fw	,
Aussi	Ge	aussi
je	Pp	je
cède	Vvc	céder
enfin	Rg	enfin
à	S	à
son	Ds	son
illustre	Ag	illustre
envie	Nc	envie
,	Fw	,
Et	Vvc	et
me	Pp	je
repends	Vvc	rependre
déjà	Rg	déjà
d'	S	de
avoir	Vun	avoir
tant	Rg	tant
combattu	Ge	combattre
,	Fw	,
Les	Vvc	les
justes	Ag	juste
sentiments	Nc	sentiment
qu'	Pr	que
inspire	Vvc	inspirer
la	Da	le
vertu	Nc	vertu
.	Fs	.
Mais	Cc	mais
pour	S	pour
mieux	Rg	mieux
réussir	Vvn	réussir
dedans	Rg	dedans
cette	Dd	ce
entreprise	Nc	entreprise
Élisons	Vvc	élisons
prudemment	Rg	prudemment
un	Dn	un
chef	Nc	chef
qui	Pr	qui
l'	Pp	il
autorise	Vvc	autoriser
;	Fw	;
Envoyons	Vvc	envoyer
à	S	à
Sélim	Nc	sélim
quelque	Di	quelque
courrier	Nc	courrier
exprès	Ag	exprès
,	Fw	,
Lui	Vvc	lui
dire	Vvn	dire
que	Cs	que
la	Da	le
trame	Nc	trame
est	Vuc	être
pour	S	pour
son	Ds	son
intérêt	Nc	intérêt
.	Fs	.
Que	Cs	que
nous	Pp	nous
voulons	Vvc	vouloir
punir	Vvn	punir
un	Dn	un
tyran	Nc	tyran
qui	Pr	qui
l'	Pp	il
oppresse	Vvc	oppresser
,	Fw	,
Et	Vvc	et
pour	S	pour
ce	Dd	ce
seul	Ag	seul
dessein	Nc	dessein
nous	Pp	nous
joindre	Vvn	joindre
à	S	à
sa	Ds	son
faiblesse	Nc	faiblesse
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
vienne	Vvc	venir
,	Fw	,
et	Cc	et
que	Cs	que
bientôt	Rg	bientôt
par	S	par
un	Dn	un
ordre	Nc	ordre
nouveau	Ag	nouveau
Il	Vvc	il
sera	Vuc	être
dans	S	dans
le	Da	le
trône	Nc	trône
,	Fw	,
et	Cc	et
son	Ds	son
père	Nc	père
au	S+Da	à+le
tombeau	Nc	tombeau
.	Fs	.
Mais	Cc	mais
de	S	de
peur	Nc	peur
qu'	Cs	que
un	Dn	un
soupçon	Nc	soupçon
dans	S	dans
son	Ds	son
âme	Nc	âme
incertaine	Ag	incertain
,	Fw	,
Ne	Vvc	ne
trompât	Vvc	tromper
notre	Ds	notre
attente	Nc	attente
et	Cc	et
ne	Rp	ne
la	Pp	il
rendit	Vvc	rendre
vaine	Ag	vain
,	Fw	,
Cherchons	Vvc	chercher
de	S	de
ses	Ds	son
amis	Nc	ami
,	Fw	,
dont	Pr	dont
la	Da	le
sincérité	Nc	sincérité
L'	Ag	l'
assure	Vvc	assurer
du	S+Da	de+le
complot	Nc	complot
,	Fw	,
et	Cc	et
de	S	de
fidélité	Nc	fidélité
.	Fs	.
J'	Pp	je
y	Pp	y
vais	Vvc	aller
,	Fw	,
et	Cc	et
pour	S	pour
plutôt	Rg	plutôt
avancer	Vvn	avancer
nos	Ds	notre
affaires	Nc	affaire|affairé
,	Fw	,
J'	Vvc	j'
entretiendrai	Vvc	entretenir
toujours	Rg	toujours
l'	Da	le
humeur	Nc	humeur
des	S+Da	de+le|de+les
Janissaires	Nc	janissaire
;	Fw	;
Ils	Vvc	ils
sont	Vuc	être
déjà	Rg	déjà
portés	Ge	porter
à	S	à
la	Da	le
sédition	Nc	sédition
,	Fw	,
Ayant	Ga	avoir
pour	S	pour
Bajazet	Nc	bajazet
beaucoup	Rg	beaucoup
d'	S	de
aversion	Nc	aversion
.	Fs	.
Méprisons	Vvc	méprisons
ces	Dd	ce
honneurs	Nc	honneur
,	Fw	,
et	Cc	et
ce	Dd	ce
beau	Ag	beau
nom	Nc	nom
de	S	de
femme	Nc	femme
,	Fw	,
Le	Vvc	le
feu	Nc	feu
de	S	de
ma	Ds	mon
colère	Nc	colère
est	Vuc	être
plus	Rg	plus
fort	Rg	fort
que	Cs	que
sa	Ds	son
flamme	Nc	flamme
:	Fw	:
C'	Pd	ce
est	Vuc	être
lui	Pp	il
qui	Pr	qui
d'	S	de
Achomat	Nc	achomat
éteignit	Vvc	éteindre
le	Da	le
flambeau	Nc	flambeau
,	Fw	,
Et	Vvc	et
du	S+Da	de+le
Trône	Nc	trône
où	Pr	où
je	Pp	je
suis	Vuc	être
-je	Ge	-je
vois	Vvc	voir
mieux	Rg	mieux
son	Ds	son
tombeau	Nc	tombeau
.	Fs	.
Cher	Ag	cher
père	Nc	père
si	Rg	si
du	S+Da	de+le
Ciel	Nc	ciel
tu	Pp	tu
peux	Vvc	pouvoir
ouïr	Vvn	ouïr
mes	Ds	mon
plaintes	Nc	plainte
Pardonne	Vvc	pardonner
si	Cs	si
l'	Da	le
amour	Nc	amour
m'	Pp	je
a	Vuc	avoir
donné	Ge	donner
ces	Dd	ce
atteintes	Nc	atteinte
;	Fw	;
Les	Vvc	les
douleurs	Nc	douleur
de	S	de
mon	Ds	mon
coeur	Nc	cœur
,	Fw	,
lorsqu'	Cs	lorsque
il	Pp	il
a	Vuc	avoir
combattu	Ge	combattre
,	Fw	,
M'	Vvc	m'
ont	Vuc	avoir
bien	Rg	bien
puni	Ge	punir
d'	S	de
avoir	Vun	avoir
négligé	Ge	négliger
la	Da	le
vertu	Nc	vertu
.	Fs	.
Oui	Rg	oui
généreux	Ag	généreux
Aga	Nc	aga
,	Fw	,
je	Pp	je
suivrai	Vvc	suivre
ta	Ds	ton
pensée	Nc	pensée
,	Fw	,
Dans	Vvc	dans
la	Da	le
mort	Nc	mort
d'	S	de
Achomat	Nc	achomat
je	Pp	je
suis	Vuc	être
trop	Rg	trop
offensée	Ge	offenser
:	Fw	:
Et	Cc	et
lorsque	Cs	lorsque
Bajazet	Nc	bajazet
manqua	Vvc	manquer
pour	S	pour
lui	Pp	il
de	S	de
foi	Nc	foi
,	Fw	,
Ce	Vvc	ce
traître	Ag	traître
montrait	Vvc	montrer
bien	Rg	bien
qu'	Cs	que
il	Pp	il
s'	Pp	se
attaquait	Vvc	attaquer
à	S	à
moi	Pp	je
.	Fs	.
Il	Pp	il
voulut	Vvc	vouloir
me	Pp	je
ravir	Vvn	ravir
la	Da	le
moitié	Nc	moitié
de	S	de
moi-même	Pp	lui-même
,	Fw	,
Pour	Nc	pour
me	Pp	je
récompenser	Vvn	récompenser
après	S	après
d'	S	de
un	Dn	un
diadème	Nc	diadème
,	Fw	,
Mais	Vvc	mais
me	Pp	je
donnant	Ga	donner
ce	Dd	ce
Sceptre	Nc	sceptre
,	Fw	,
il	Pp	il
ne	Rp	ne
m'	Pp	je
a	Vuc	avoir
rien	Pi	rien
donné	Ge	donner
