CARDENIE	Nc	cardenie
Cardenie	Nc	cardenie
.	Fs	.
Ah	I	ah
parole	Nc	parole
charmante	Ga	charmer
!	Fs	!
Ah	I	ah
bien	Rg	bien
heureux	Ag	heureux
amant	Nc	amant
,	Fw	,
ah	I	ah
généreuse	Ag	généreux
amante	Nc	amant
!	Fs	!
Mais	Cc	mais
en	S	en
fin	Nc	fin
que	Pr	que
fit	Vvc	faire
-on	Nc	-on
?	Fs	?
Fernande	Nc	fernande
dépité	Ge	dépiter
Sortit	Vvc	sortir
de	S	de
la	Da	le
maison	Nc	maison
,	Fw	,
et	Cc	et
quitta	Vvc	quitter
la	Da	le
cité	Nc	cité
:	Fw	:
Je	Pp	je
résolus	Vvc	résoudre
alors	Rg	alors
.	Fs	.
Lucinde	Nc	lucinde
que	Pr	que
fit-elle	Vvc	fit-elle
?	Fs	?
Elle	Pp	il
revient	Vvc	revenir
au	S+Da	à+le
jour	Nc	jour
plus	Rg	plus
charmante	Ga	charmer
et	Cc	et
plus	Rg	plus
belle	Ag	beau
,	Fw	,
Demande	Vvc	demander
Cardenie	Nc	cardenie
,	Fw	,
on	Pp	on
le	Pp	il
cherche	Vvc	chercher
,	Fw	,
il	Pp	il
s'	Pp	se
enfuit	Vvc	enfuir
,	Fw	,
Lucinde	Vvc	lucinde
se	Pp	il
dérobe	Vvc	dérober
au	S+Da	à+le
milieu	Nc	milieu
de	S	de
la	Da	le
nuit	Nc	nuit
;	Fw	;
Pas	Vvc	pas
un	Pi	un
des	S+Da	de+le|de+les
siens	Ps	sien
ne	Rp	ne
sait	Vvc	savoir
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
est	Vuc	être
devenue	Ge	devenir
,	Fw	,
Moi	Vvc	moi
je	Pp	je
prends	Vvc	prendre
cet	Dd	ce
habit	Nc	habit
afin	S	afin
d'	S	de
être	Vun	être
inconnue	Ag	inconnu
,	Fw	,
Et	Vvc	et
sors	Vvc	sortir
à	S	à
la	Da	le
merci	Nc	merci
d'	S	de
un	Dn	un
valet	Nc	valet
et	Cc	et
du	S+Da	de+le
sort	Nc	sort
,	Fw	,
Pour	Nc	pour
chercher	Vvn	chercher
en	S	en
tous	Di	tout
lieux	Nc	lieu
ou	Pr	où
Fernande	Vvc	fernande
,	Fw	,
ou	Cc	ou
la	Da	le
mort	Nc	mort
;	Fw	;
Sur	Nc	sur
les	Da	le
ailes	Nc	aile
d'	S	de
Amour	Nc	amour
et	Cc	et
de	S	de
la	Da	le
jalousie	Nc	jalousie
J'	Ag	j'
ai	Vuc	avoir
déjà	Rg	déjà
traversé	Ge	traverser
toute	Di	tout
l'	Da	le
Andalousie	Nc	andalousie
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
vu	Ge	voir
de	S	de
ces	Dd	ce
déserts	Nc	désert
les	Da	le
endroits	Nc	endroit
les	Da	le
plus	Rg	plus
noirs	Ag	noir
,	Fw	,
Où	Vvc	où
l'	Da	le
on	Pp	on
ne	Rp	ne
vient	Vvc	venir
jamais	Rg	jamais
que	Cs	que
pour	S	pour
des	Dn	un
désespoirs	Nc	désespoir
;	Fw	;
Mon	Nc	mon
valet	Nc	valet
rebuté	Ge	rebuter
du	S+Da	de+le
mal	Nc	mal
qui	Pr	qui
me	Pp	je
surmonte	Vvc	surmonter
,	Fw	,
Violant	Ga	violer
les	Da	le
saints	Ag	saint
droits	Nc	droit|droits
de	S	de
respect	Nc	respect
et	Cc	et
de	S	de
honte	Nc	honte
,	Fw	,
N'	Vvc	n'
a	Vuc	avoir
pas	Rg	pas
craint	Vvc	craindre
d'	S	de
attenter	Vvn	attenter
à	S	à
ma	Ds	mon
pudicité	Nc	pudicité
,	Fw	,
Pour	Nc	pour
sauver	Vvn	sauver
mon	Ds	mon
honneur	Nc	honneur
je	Pp	je
l'	Pp	il
ai	Vuc	avoir
précipité	Ge	précipiter
,	Fw	,
Le	Vvc	le
Ciel	Vvc	ciel
en	S	en
ce	Dd	ce
seul	Ag	seul
point	Nc	point
m'	Pp	je
a	Vuc	avoir
montré	Ge	montrer
sa	Ds	son
justice	Nc	justice
,	Fw	,
C'	Vvc	c'
est	Vuc	être
lui	Pp	il
qui	Pr	qui
l'	Pp	il
a	Vuc	avoir
conduit	Vvc	conduire
au	S+Da	à+le
bord	Nc	bord
du	S+Da	de+le
précipice	Nc	précipice
,	Fw	,
Pour	Nc	pour
lui	Pp	il
faire	Vvn	faire
subir	Vvn	subir
la	Da	le
rigueur	Nc	rigueur
de	S	de
ses	Ds	son
lois	Nc	loi
;	Fw	;
Vous	Nc	vous
êtes	Vuc	être
arrivez	Vvc	arriver
comme	Cs	comme
je	Pp	je
l'	Pp	il
y	Pp	y
poussais	Vvc	pousser
.	Fs	.
Douce	Ag	doux
punition	Nc	punition
à	S	à
l'	Da	le
égal	Nc	égal
de	S	de
l'	Da	le
outrage	Nc	outrage
,	Fw	,
Digne	Vvc	digne
pourtant	Rg	pourtant
de	S	de
vous	Pp	vous
et	Cc	et
de	S	de
votre	Ds	votre
courage	Nc	courage
.	Fs	.
Mais	Cc	mais
avant	S	avant
que	Cs	que
d'	S	de
entrer	Vvn	entrer
dans	S	dans
ces	Dd	ce
tristes	Ag	triste
déserts	Nc	désert
En	Vvc	en
demandant	Ga	demander
Fernande	Vvc	fernande
en	S	en
tant	Rg	tant
de	S	de
lieux	Nc	lieu
divers	Ag	divers
,	Fw	,
N'	Vvc	n'
avez	Vuc	avoir
-vous	Ge	-vous
rien	Pi	rien
appris	Ge	apprendre
de	S	de
Lucinde	Nc	lucinde
?	Fs	?
Son	Ds	son
père	Nc	père
Nous	Vvc	nous
dit	Ge	dire
qu'	Cs	que
elle	Pp	il
avait	Vuc	avoir
fui	Ge	fuir
dedans	Rg	dedans
un	Dn	un
Monastère	Nc	monastère
,	Fw	,
Attendant	Ga	attendre
le	Da	le
retour	Nc	retour
de	S	de
son	Ds	son
premier	Ag	premier
amant	Nc	amant
:	Fw	:
Mais	Cc	mais
la	Pp	il
connaissez	Vvc	connaître
-vous	Nc	-vous
?	Fs	?
Se	Pp	il
peut-il	Rg	peut-il
autrement	Rg	autrement
,	Fw	,
Cette	Vvc	cette
rare	Ag	rare
beauté	Nc	beauté
de	S	de
tant	Rg	tant
d'	S	de
attraits	Nc	attrait
pourvue	Ge	pourvoir
Peut-elle	Vvc	peut-elle
être	Vun	être
en	S	en
Espagne	Nc	espagne
et	Cc	et
n'	Rp	ne
être	Vun	être
pas	Rg	pas
connue	Ge	connaître
?	Fs	?
En	S	en
fin	Nc	fin
c'	Pd	ce
est	Vuc	être
trop	Rg	trop
longtemps	Rg	longtemps
vous	Pp	vous
cacher	Vvn	cacher
mon	Ds	mon
bonheur	Nc	bonheur
,	Fw	,
Je	Vvc	je
la	Pp	il
connais	Vvc	connaître
,	Fw	,
je	Pp	je
l'	Pp	il
aime	Vvc	aimer
,	Fw	,
oui	Rg	oui
j'	Pp	je
ai	Vuc	avoir
bien	Rg	bien
cet	Dd	ce
honneur	Nc	honneur
,	Fw	,
Et	Vvc	et
vous	Pp	vous
m'	Pp	je
avez	Vuc	avoir
appris	Ge	apprendre
dedans	Rg	dedans
cette	Dd	ce
nouvelle	Nc	nouveau|nouvelle
,	Fw	,
Que	Vvc	que
je	Pp	je
possède	Vvc	posséder
encore	Rg	encore
celui	Pd	celui
d'	S	de
être	Vun	être
aimé	Ge	aimer
d'	S	de
elle	Pp	il
.	Fs	.
Vous	Pp	vous
êtes	Vuc	être
Cardenie	Ge	cardenie
.	Fs	.
Oui	Rg	oui
Madame	Nc	madame
,	Fw	,
et	Cc	et
je	Pp	je
suis	Vuc	être
Redevable	Ag	redevable
à	S	à
vos	Ds	votre
soins	Nc	soin
de	S	de
tout	Pi	tout
ce	Pd	ce
que	Pr	que
je	Pp	je
puis	Vvc	pouvoir
,	Fw	,
Je	Vvc	je
reçois	Vvc	recevoir
un	Dn	un
bienfait	Nc	bienfait
,	Fw	,
mais	Cc	mais
j'	Pp	je
en	Pp	en
médite	Vvc	méditer
un	Dn	un
autre	Pi	autre
,	Fw	,
Vous	Nc	vous
me	Pp	je
rendez	Vvc	rendre
mon	Ds	mon
bien	Nc	bien
,	Fw	,
je	Pp	je
vous	Pp	vous
rendrai	Vvc	rendre
le	Da	le
vôtre	As#Ps	vôtre
:	Fw	:
Si	Cs	si
Fernande	Vvc	fernande
persiste	Ge	persister
à	S	à
vous	Pp	vous
manquer	Vvn	manquer
de	S	de
foi	Nc	foi
,	Fw	,
Si	Vvc	si
je	Pp	je
puis	Vvc	pouvoir
l'	Pp	il
obliger	Vvn	obliger
à	S	à
se	Pp	il
battre	Vvn	battre
avec	S	avec
moi	Pp	je
,	Fw	,
Je	Vvc	je
le	Pp	il
ferai	Vvc	faire|ferrer
sans	S	sans
doute	Nc	doute
,	Fw	,
et	Cc	et
si	Cs	si
j'	Pp	je
ai	Vuc	avoir
la	Da	le
victoire	Nc	victoire
Il	Vvc	il
y	Pp	y
perdra	Vvc	perdre
la	Da	le
vie	Nc	vie
,	Fw	,
ou	Cc	ou
vous	Pp	vous
rendra	Vvc	rendre
la	Da	le
gloire	Nc	gloire
;	Fw	;
Pour	Nc	pour
ne	Rp	ne
pas	Rg	pas
différer	Vvn	différer
l'	Da	le
effet	Nc	effet
de	S	de
ce	Dd	ce
dessein	Nc	dessein
Nous	Ag	nous
partirons	Vvc	partir
d'	S	de
ici	Rg	ici
,	Fw	,
s'	Cs	si
il	Pp	il
vous	Pp	vous
plaît	Vvc	plaire
,	Fw	,
dès	S	dès
demain	Rg	demain
.	Fs	.
Que	Pt	que
pourrai	Vvc	pouvoir
-je	Vvc	-je
répondre	Vvn	répondre
à	S	à
tant	Rg	tant
de	S	de
courtoisie	Nc	courtoisie
?	Fs	?
Mon	Ds	mon
coeur	Nc	cœur
chassez	Vvc	chasser
bien	Rg	bien
loin	Rg	loin
l'	Da	le
amour	Nc	amour
,	Fw	,
la	Da	le
jalousie	Nc	jalousie
,	Fw	,
Je	Vvc	je
ne	Rp	ne
veux	Vvc	vouloir
plus	Rg	plus
vous	Pp	vous
voir	Vvn	voir
amoureux	Ag	amoureux
,	Fw	,
ni	Cc	ni
jaloux	Ag	jaloux
,	Fw	,
Soyez	Vvc	soyez
reconnaissant	Ag	reconnaissant
,	Fw	,
je	Pp	je
veux	Vvc	vouloir
cela	Pd	cela
de	S	de
vous	Pp	vous
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
bien	Rg	bien
eu	Ge	avoir
de	S	de
la	Da	le
peine	Nc	peine
à	S	à
tenter	Vvn	tenter
cette	Dd	ce
femme	Nc	femme
Pour	Vvc	pour
avoir	Vun	avoir
ces	Dd	ce
habits	Nc	habit|habits
.	Fs	.
Puis	Vvc	pouvoir
que	Cs	que
voici	S	voici
Madame	Nc	madame
.	Fs	.
Quelle	Dt	quel
Dame	Nc	dame
?	Fs	?
Tantôt	Vvc	tantôt
vous	Pp	vous
le	Pp	il
pourrez	Vvc	pouvoir
savoir	Vvn	savoir
,	Fw	,
Il	Vvc	il
faut	Vvc	faillir|falloir
changer	Vvn	changer
d'	S	de
avis	Nc	avis
.	Fs	.
À	Nc	à
quoi	Pr	quoi
ce	Dd	ce
voile	Nc	voile
noir	Ag	noir
,	Fw	,
Ces	Vvc	ces
barbes	Ag	barbe
,	Fw	,
ces	Dd	ce
habits	Nc	habit|habits
?	Fs	?
Apprenez	Vvc	apprendre
une	Dn	un
histoire	Nc	histoire
Qui	Ag	qui
fournit	Vvc	fournir
des	Dn	un
sujets	Nc	sujet
de	S	de
rire	Vvn	rire
à	S	à
la	Da	le
mémoire	Nc	mémoire
,	Fw	,
Plus	Vvc	plaire
que	Cs	que
tous	Di	tout
vos	Ds	votre
malheurs	Nc	malheur
ne	Rp	ne
sauraient	Vvc	savoir
préparer	Vvn	préparer
À	Nc	à
vous	Pp	vous
et	Cc	et
vos	Ds	votre
amis	Nc	ami
des	S+Da	de+le|de+les
sujets	Nc	sujet
de	S	de
pleurer	Vvn	pleurer
.	Fs	.
De	S	de
grâce	Nc	grâce
contez	Nc	conté
-la	Vvc	-la
.	Fs	.
Depuis	S	depuis
peu	Rg	peu
de	S	de
la	Da	le
Manche	Nc	manche
Sont	Vvc	sont
sortis	Ge	sortir
Don	Nc	don
Quichotte	Vvc	quichotte
,	Fw	,
et	Cc	et
son	Ds	son
écuyer	Nc	écuyer
Sanche	Vvc	sanche
,	Fw	,
L'	Vvc	l'
un	Pi	un
pour	S	pour
se	Pp	il
faire	Vvn	faire
Roi	Vvc	roi
,	Fw	,
l'	Da	le
autre	Pi	autre
pour	S	pour
gouverner	Vvn	gouverner
L'	Vvc	l'
île	Nc	île
que	Cs	que
son	Ds	son
Seigneur	Nc	seigneur
promet	Vvc	promettre
de	S	de
lui	Pp	il
donner	Vvn	donner
.	Fs	.
Ce	Dd	ce
pauvre	Ag	pauvre
Gentilhomme	Nc	gentilhomme
était	Vuc	être
estimé	Ge	estimer
sage	Ag	sage
,	Fw	,
Chacun	Ag	chacun
le	Pp	il
consultait	Vvc	consulter
dedans	Rg	dedans
notre	Ds	notre
village	Nc	village
;	Fw	;
Mais	Vvc	mais
depuis	S	depuis
qu'	Cs	que
il	Pp	il
a	Vuc	avoir
vu	Ge	voir
les	Da	le
livres	Nc	livre
d'	S	de
Amadis	Nc	amadis
,	Fw	,
Des	Vvc	des
quatre	Nc	quatre
fils	Nc	fil|fils
d'	S	de
Aymon	Nc	aymon
,	Fw	,
et	Cc	et
de	S	de
tous	Di	tout
ces	Dd	ce
hardis	Ag	hardi
Qui	Nc	qui
seuls	Ag	seul
pouvaient	Vvc	pouvoir
combattre	Vvn	combattre
et	Cc	et
défaire	Vvn	défaire
une	Dn	un
armée	Nc	armée
,	Fw	,
Devenir	Nc	devenir
Empereurs	Nc	empereur
dans	S	dans
une	Dn	un
matinée	Nc	matinée
,	Fw	,
Et	Vvc	et
se	Pp	il
faire	Vvn	faire
adorer	Vvn	adorer
d'	S	de
Infantes	Ga	infantes
et	Cc	et
de	S	de
Rois	Vvc	rois
,	Fw	,
Il	Vvc	il
ne	Rp	ne
nous	Pp	nous
parle	Vvc	parler
plus	Rg	plus
que	Cs	que
de	S	de
donner	Vvn	donner
des	Dn	un
lois	Nc	loi
,	Fw	,
Et	Vvc	et
de	S	de
ressusciter	Vvn	ressusciter
dans	S	dans
tous	Di	tout
les	Da	le
lieux	Nc	lieu
du	S+Da	de+le
monde	Nc	monde
L'	Vvc	l'
ordre	Nc	ordre
des	S+Da	de+le|de+les
Chevaliers	Nc	chevalier
de	S	de
la	Da	le
grand	Ag	grand
'	Vvc	'
table	Nc	table
ronde	Ag	rond
.	Fs	.
Emporté	Vvc	emporté
du	S+Da	de+le
désir	Nc	désir
d'	S	de
imiter	Vvn	imiter
les	Da	le
hauts	Ag	haut
faits	Nc	fait
De	Vvc	de
ces	Dd	ce
vaillants	Ag	vaillant
Héros	Nc	héros
qui	Pr	qui
ne	Rp	ne
furent	Vuc	être
jamais	Rg	jamais
,	Fw	,
L'	Vvc	l'
ingénieux	Ag	ingénieux
Quichotte	Nc	quichotte
fait	Ge	faire
un	Dn	un
armet	Nc	armet
de	S	de
carte	Nc	carte
,	Fw	,
Et	Vvc	et
sans	S	sans
nous	Pp	nous
dire	Vvn	dire
adieu	Nc	adieu
,	Fw	,
s'	Pp	se
arme	Vvc	armer
,	Fw	,
part	Nc	part
et	Cc	et
s'	Pp	se
écarte	Vvc	écarter
,	Fw	,
Emmenant	Ga	emmener
avec	S	avec
lui	Pp	il
Sanche	Ga	sanche
enflé	Ge	enfler
du	S+Da	de+le
désir	Nc	désir
De	Vvc	de
se	Pp	il
voir	Vvn	voir
Gouverneur	Nc	gouverneur
pour	S	pour
manger	Vvn	manger
à	S	à
loisir	Nc	loisir
.	Fs	.
Marchants	Ga	marcher
doncques	Nc	doncques
ainsi	Rg	ainsi
tous	Pi	tout
comblés	Ge	combler
d'	S	de
allégresse	Nc	allégresse
,	Fw	,
Don	Nc	don
Quichotte	Vvc	quichotte
se	Pp	il
souvient	Vvc	souvenir
qu'	Cs	que
il	Pp	il
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
de	S	de
maîtresse	Nc	maîtresse
,	Fw	,
Ce	Vvc	ce
penser	Vvn	penser
le	Pp	il
surprend	Vvc	surprendre
;	Fw	;
car	Cc	car
il	Pp	il
n'	Rp	ne
a	Vuc	avoir
jamais	Rg	jamais
leu	Ge	lire
Qu'	Vvc	qu'
aucun	Pi	aucun
des	S+Da	de+le|de+les
Chevaliers	Nc	chevalier
s'	Pp	se
en	Pp	en
trouvât	Vvc	trouver
dépourvu	Ge	dépourvoir
.	Fs	.
A	S	à
qui	Pr	qui
pourrai	Vvc	pouvoir
-je	Vvn	-je
donc	Rg	donc
,	Fw	,
disait-il	Vvc	disait-il
en	Pp	en
soi	Pp	il
-même	Vvc	-même
,	Fw	,
Recommander	Vvc	recommander
ma	Ds	mon
vie	Nc	vie
en	S	en
un	Dn	un
péril	Nc	péril
extrême	Ag	extrême
?	Fs	?
A	S	à
qui	Pr	qui
pourrai	Vvc	pouvoir
-je	Vvc	-je
donc	Rg	donc
envoyer	Vvn	envoyer
tous	Di	tout
les	Da	le
jours	Nc	jour
Ceux	Ag	ceux
qui	Pr	qui
de	S	de
ma	Ds	mon
valeur	Nc	valeur
tireront	Vvc	tirer
du	S+Da	de+le
secours	Nc	secours
,	Fw	,
Tant	Vvc	tant
de	S	de
Princes	Nc	prince
bannis	Vvc	bannir
,	Fw	,
de	S	de
Dames	Vvc	damer
affligées	Ge	affliger
,	Fw	,
De	Vvc	de
Rois	Vvc	rois
dépossédés	Ge	déposséder
,	Fw	,
d'	S	de
Infantes	Ga	infantes
outragées	Ge	outrager
:	Fw	:
A	S	à
ces	Dd	ce
mots	Nc	mot|mots
il	Pp	il
s'	Pp	se
arrête	Vvc	arrêter
,	Fw	,
et	Cc	et
veut	Vvc	vouloir
s'	Cs	si
en	S	en
retourner	Vvn	retourner
;	Fw	;
Mais	Vvc	mais
le	Da	le
diable	Nc	diable
subtil	Ag	subtil
qui	Pr	qui
tâche	Vvc	tâcher
à	S	à
l'	Pp	il
emmener	Vvn	emmener
,	Fw	,
Voyant	Ga	voir
comme	Cs	comme
à	S	à
son	Ds	son
gré	Nc	gré
la	Da	le
folie	Nc	folie
en	Pp	en
dispose	Vvc	disposer
,	Fw	,
Lui	Nc	lui
fait	Vvc	faire
ressouvenir	Vvn	ressouvenir
d'	S	de
Alonse	Nc	alonse
du	S+Da	de+le
Tobose	Nc	tobose
De	Vvc	de
qui	Pr	qui
le	Da	le
bon	Ag	bon
Seigneur	Nc	seigneur
fut	Vuc	être
autrefois	Rg	autrefois
piqué	Ge	piquer
,	Fw	,
Le	Vvc	le
voilà	S	voilà
satisfait	Ge	satisfaire
,	Fw	,
le	Da	le
voilà	S	voilà
rembarqué	Ge	rembarquer
,	Fw	,
Il	Vvc	il
veut	Vvc	vouloir
qu'	Cs	que
au	S+Da	à+le
lieu	Nc	lieu
d'	S	de
Alonse	Nc	alonse
elle	Pp	il
soit	Vuc	être
Dulcinée	Vvc	dulcinée
,	Fw	,
De	Vvc	de
paysanne	Nc	paysan
grossière	Ag	grossier
et	Cc	et
Princesse	Ag	princesse
et	Cc	et
bien	Rg	bien
née	Ge	naître
,	Fw	,
Tout	Vvc	tout
lui	Pp	il
succède	Vvc	succéder
à	S	à
point	Rg	point
ainsi	Rg	ainsi
qu'	Cs	que
il	Pp	il
le	Pp	il
conçoit	Vvc	concevoir
,	Fw	,
Il	Vvc	il
aurait	Vuc	avoir
davantage	Rg	davantage
encore	Rg	encore
s'	Cs	si
il	Pp	il
le	Pp	il
pensait	Vvc	penser
.	Fs	.
Ayant	Ga	avoir
heureusement	Rg	heureusement
démêlé	Ge	démêler
ce	Dd	ce
scrupule	Nc	scrupule
,	Fw	,
Il	Vvc	il
suit	Vvc	suivre
le	Da	le
mouvement	Nc	mouvement
de	S	de
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
le	Da	le
brûle	Nc	brûlé
D'	Ag	d'
éprouver	Vvn	éprouver
sa	Ds	son
valeur	Nc	valeur
contre	S	contre
quelque	Di	quelque
géant	Nc	géant
,	Fw	,
Et	Vvc	et
découvre	Vvc	découvrir
en	S	en
chemin	Nc	chemin
trente	Nc	trente
moulins	Nc	moulin
à	S	à
vent	Nc	vent
,	Fw	,
Ce	Vvc	ce
sont	Vuc	être
à	S	à
son	Ds	son
avis	Nc	avis
des	S+Da	de+le|de+les
enfants	Nc	enfant
de	S	de
la	Da	le
terre	Nc	terre
,	Fw	,
Contre	Vvc	contrer
qui	Pr	qui
Jupiter	Nc	jupiter
épargna	Vvc	épargner
son	Ds	son
tonnerre	Nc	tonnerre
,	Fw	,
Et	Vvc	et
qui	Pr	qui
sont	Vuc	être
réservés	Ge	réserver
en	S	en
ce	Dd	ce
siècle	Nc	siècle
tortu	Vvc	tortu
Pour	Nc	pour
servir	Vvn	servir
de	S	de
trophée	Nc	trophée
à	S	à
sa	Ds	son
haute	Ag	haut
vertu	Nc	vertu
.	Fs	.
Dans	S	dans
cette	Dd	ce
opinion	Nc	opinion
il	Pp	il
court	Vvc	courir
à	S	à
leur	Ds	leur
rencontre	Nc	rencontre
,	Fw	,
Sanche	Vvc	sanche
inutilement	Rg	inutilement
l'	Pp	il
appelle	Vvc	appeler
et	Cc	et
lui	Pp	il
remontre	Vvc	remontrer
Que	Vvc	que
son	Ds	son
oeil	Nc	œil
le	Pp	il
déçoit	Vvc	décevoir
,	Fw	,
il	Pp	il
poursuit	Vvc	poursuivre
son	Ds	son
dessein	Nc	dessein
,	Fw	,
Et	Vvc	et
veut	Vvc	vouloir
résolument	Rg	résolument
combattre	Vvn	combattre
main	Nc	main
à	S	à
main	Nc	main
.	Fs	.
Déjà	Vvc	déjà
d'	S	de
un	Dn	un
coup	Nc	coup
de	S	de
lance	Nc	lance|lancé
il	Pp	il
a	Vuc	avoir
percé	Ge	percer
la	Da	le
toile	Nc	toile
Qui	Vvc	qui
de	S	de
l'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
moulins	Nc	moulin
environne	Vvc	environner
la	Da	le
voile	Nc	voile
,	Fw	,
Quand	Nc	quand
il	Pp	il
veut	Vvc	vouloir
s'	Pp	se
approcher	Vvn	approcher
pour	S	pour
le	Pp	il
saisir	Vvn	saisir
au	S+Da	à+le
corps	Nc	corps
:	Fw	:
Mais	Cc	mais
malgré	S	malgré
sa	Ds	son
valeur	Nc	valeur
et	Cc	et
malgré	S	malgré
ses	Ds	son
efforts	Nc	effort
,	Fw	,
La	Vvc	la
voile	Nc	voile
que	Cs	que
le	Da	le
vent	Nc	vent
pousse	Vvc	pousser
avec	S	avec
violence	Nc	violence
Jette	Vvc	jeter
à	S	à
dix	Nc	dix
pas	Rg	pas
de	S	de
là	Rg	là
lui	Pp	il
,	Fw	,
son	Ds	son
cheval	Nc	cheval
,	Fw	,
sa	Ds	son
lance	Nc	lance|lancé
,	Fw	,
Tout	Vvc	tout
sens	Nc	sens
dessus	S	dessus
dessous	Nc	dessou|dessous
,	Fw	,
pêle-mêle	Rg	pêle-mêle
entassé	Ge	entasser
,	Fw	,
Sanche	Vvc	sanche
accourt	Vvc	accourir
en	S	en
pleurant	Ga	pleurer
à	S	à
ce	Dd	ce
pauvre	Ag	pauvre
froissé	Ge	froisser
;	Fw	;
Mais	Vvc	mais
lui	Pp	il
sans	S	sans
s'	Pp	se
étonner	Vvn	étonner
d'	S	de
une	Dn	un
telle	Ag	tel
aventure	Nc	aventure
,	Fw	,
Lui	Nc	lui
dit	Vvc	dire
qu'	Cs	que
un	Dn	un
enchanteur	Nc	enchanteur
a	Vuc	avoir
changé	Ge	changer
la	Da	le
figure	Nc	figure|figuré
De	Vvc	de
ces	Dd	ce
maudits	Nc	maudit
géants	Ag	géant
,	Fw	,
pour	S	pour
ravir	Vvn	ravir
à	S	à
son	Ds	son
bras	Nc	bras
L'	Vvc	l'
honneur	Nc	honneur
qu'	Pr	que
il	Pp	il
eût	Vuc	avoir
acquis	Nc	acquis|acquit
en	S	en
les	Pp	ils
mettant	Ga	mettre
à	S	à
bas	Rg	bas
:	Fw	:
Mais	Cc	mais
qu'	Cs	que
en	S	en
fin	Nc	fin
leurs	Ds	leur
travaux	Nc	travail|travaux
auront	Vuc	avoir
leur	Ds	leur
récompense	Nc	récompense
;	Fw	;
Car	Nc	car
un	Dn	un
autre	Ag	autre
enchanteur	Nc	enchanteur
entreprend	Vvc	entreprendre
leur	Ds	leur
défense	Nc	défense
,	Fw	,
Qui	Vvc	qui
veut	Vvc	vouloir
,	Fw	,
après	S	après
avoir	Vun	avoir
éprouvé	Ge	éprouver
sa	Ds	son
valeur	Nc	valeur
,	Fw	,
Couronner	Vvn	couronner
son	Ds	son
mérite	Nc	mérite
,	Fw	,
et	Cc	et
le	Pp	il
faire	Vvn	faire
Empereur	Nc	empereur
,	Fw	,
Qu'	Vvc	qu'
alors	Rg	alors
l'	Da	le
île	Nc	île
promise	Ge	promettre
arrivera	Vvc	arriver
sans	S	sans
doute	Nc	doute
:	Fw	:
Sanche	Vvc	sanche
veut	Vvc	vouloir
croire	Vvn	croire
tout	Pi	tout
,	Fw	,
ils	Pp	ils
reprennent	Vvc	reprendre
leur	Ds	leur
route	Nc	route
.	Fs	.
Je	Pp	je
ne	Rp	ne
vous	Pp	vous
dirai	Vvc	dire
point	Rg	point
en	S	en
combien	Rg	combien
de	S	de
combats	Nc	combat
Ces	Vvc	ces
vaillants	Ag	vaillant
champions	Nc	champion
ont	Vuc	avoir
signalé	Ge	signaler
leurs	Ds	leur
bras	Nc	bras
,	Fw	,
Comme	Vvc	comme
du	S+Da	de+le
Biscayen	Nc	biscayen
l'	Da	le
audace	Nc	audace
fut	Vuc	être
soumise	Ge	soumettre
,	Fw	,
Comme	Vvc	comme
un	Dn	un
pauvre	Ag	pauvre
berger	Nc	berger
fut	Vuc	être
mis	Ge	mettre
à	S	à
la	Da	le
chemise	Nc	chemise
,	Fw	,
Comme	Vvc	comme
l'	Pp	il
on	Pp	on
berna	Vvc	berner
Sanche	Vvc	sanche
,	Fw	,
et	Cc	et
comme	S	comme
Don	Nc	don
Quichotte	Ag	quichotte
Perdit	Vvc	perdre
en	S	en
un	Dn	un
combat	Nc	combat
une	Dn	un
oreille	Nc	oreille
et	Cc	et
son	Ds	son
pot	Nc	pot
;	Fw	;
Jamais	Vvc	jamais
on	Pp	on
ne	Rp	ne
lui	Pp	il
vit	Vvc	vivre|voir
une	Dn	un
colère	Nc	colère
pareille	Ag	pareil
,	Fw	,
Il	Vvc	il
ne	Rp	ne
se	Pp	il
fâche	Vvc	fâcher
point	Rg	point
d'	S	de
avoir	Vun	avoir
perdu	Ge	perdre
l'	Da	le
oreille	Nc	oreille
,	Fw	,
L'	Vvc	l'
onguent	Nc	onguent
de	S	de
Fierabras	Nc	fierabras
peut	Vvc	pouvoir
bien	Rg	bien
,	Fw	,
à	S	à
son	Ds	son
avis	Nc	avis
,	Fw	,
Réparer	Vvn	réparer
ce	Dd	ce
défaut	Nc	défaut
,	Fw	,
en	Pp	en
eût-il	Vuc	eût-il
perdu	Ge	perdre
dix	Nc	dix
;	Fw	;
Mais	Vvc	mais
celui	Pd	celui
de	S	de
l'	Da	le
armet	Nc	armet
lui	Pp	il
semble	Vvc	sembler
irréparable	Ag	irréparable
:	Fw	:
Sa	Ds	son
mémoire	Nc	mémoire
pourtant	Rg	pourtant
a	S	à
recours	Nc	recours
à	S	à
la	Da	le
fable	Nc	fable
,	Fw	,
Où	Vvc	où
Sacripant	Ga	sacripant
fâché	Ge	fâcher
d'	S	de
un	Dn	un
semblable	Ag	semblable
destin	Nc	destin
