Soeur	Nc	sœur
nos	Ds	notre
travaux	Nc	travail|travaux
de	S	de
la	Da	le
facilité	Nc	facilité
,	Fw	,
Et	Vvc	et
sans	S	sans
considérer	Vvn	considérer
jour	Nc	jour
,	Fw	,
nuit	Nc	nuit
,	Fw	,
chaud	Ag	chaud
,	Fw	,
ni	Cc	ni
froidure	Nc	froidure
,	Fw	,
Veille	Vvc	veiller
,	Fw	,
course	Nc	course
,	Fw	,
ni	Cc	ni
peine	Nc	peine
à	S	à
leur	Ds	leur
avis	Nc	avis
n'	Rp	ne
est	Vuc	être
dure	Ag	dur
.	Fs	.
Mais	Cc	mais
dessus	S	dessus
son	Ds	son
malheur	Nc	malheur
si	Rg	si
longtemps	Rg	longtemps
méditer	Vvn	méditer
,	Fw	,
Au	Vvc	au
lieu	Nc	lieu
de	S	de
l'	Pp	il
amoindrir	Vvn	amoindrir
,	Fw	,
ne	Rp	ne
fait	Vvc	faire
que	Cs	que
l'	Pp	il
irriter	Vvn	irriter
,	Fw	,
Il	Vvc	il
est	Vuc	être
plus	Rg	plus
à	S	à
propos	Nc	propos
,	Fw	,
que	Cs	que
mon	Ds	mon
humble	Ag	humble
pensée	Nc	pensée
,	Fw	,
Compagne	Vvc	compagne
de	S	de
mes	Ds	mon
voeux	Nc	vœu
,	Fw	,
vers	S	vers
le	Da	le
Ciel	Nc	ciel
soit	Vuc	être
dressée	Ge	dresser
Et	Vvc	et
que	Cs	que
je	Pp	je
reconnaisse	Vvc	reconnaître
avec	S	avec
soumission	Nc	soumission
,	Fw	,
Les	Vvc	les
biens	Nc	bien
que	Pr	que
nous	Pp	nous
tenons	Vvc	tenir
de	S	de
sa	Ds	son
protection	Nc	protection
;	Fw	;
Certes	Ge	certes
en	S	en
ce	Dd	ce
combat	Nc	combat
,	Fw	,
contre	S	contre
toute	Di	tout
apparence	Nc	apparence
,	Fw	,
Ses	Vvc	ses
faveurs	Nc	faveur
ont	Vuc	avoir
de	S	de
loin	Rg	loin
passé	Ge	passer
notre	Ds	notre
espérance	Nc	espérance
;	Fw	;
Tous	Nc	toux
ont	Vuc	avoir
exécuté	Ge	exécuter
,	Fw	,
plus	Rg	plus
qu'	Cs	que
ils	Pp	ils
n'	Rp	ne
avaient	Vuc	avoir
promis	Ge	promettre
,	Fw	,
Chaque	Vvc	chaque
coup	Nc	coup
,	Fw	,
mettait	Vvc	mettre
bas	Rg	bas
un	Dn	un
de	S	de
nos	Ds	notre
ennemis	Nc	ennemi
,	Fw	,
Et	Vvc	et
mon	Ds	mon
maître	Nc	maître
à	S	à
nous	Pp	nous
voir	Vvn	voir
les	Da	le
destins	Nc	destin
si	Rg	si
propices	Ag	propice
,	Fw	,
A	Vvc	a
douté	Ge	douter
,	Fw	,
si	Cs	si
des	Dn	un
Dieux	Nc	dieux
marchaient	Vvc	marcher
sous	S	sous
ses	Ds	son
auspices	Nc	auspice
.	Fs	.
Des	S+Da	de+le|de+les
rebelles	Nc	rebelle
enfin	Rg	enfin
,	Fw	,
l'	Da	le
espérance	Nc	espérance
est	Vuc	être
à	S	à
bas	Rg	bas
,	Fw	,
Créon	Nc	créon
est	Vuc	être
rétabli	Ge	rétablir
dedans	Rg	dedans
tous	Di	tout
ses	Ds	son
états	Nc	état|états
,	Fw	,
Et	Vvc	et
mon	Ds	mon
maître	Nc	maître
vainqueur	Nc	vainqueur
,	Fw	,
m'	Pp	je
envoie	Vvc	envoyer
à	S	à
ma	Ds	mon
maîtresse	Nc	maîtresse
,	Fw	,
Annoncer	Vvn	annoncer
cette	Dd	ce
heureuse	Ag	heureux
,	Fw	,
et	Cc	et
commune	Ag	commun
allégresse	Nc	allégresse
.	Fs	.
Inspiré	Vvc	inspiré
de	S	de
mon	Ds	mon
père	Nc	père
à	S	à
qui	Pr	qui
tout	Pi	tout
est	Vuc	être
connu	Ge	connaître
,	Fw	,
Représentons	Vvc	représentons
celui	Pd	celui
que	Pr	que
je	Pp	je
suis	Vuc	être
devenu	Ge	devenir
.	Fs	.
Le	Da	le
voici	I	voici
,	Fw	,
qui	Pr	qui
rêveur	Ag	rêveur
,	Fw	,
sa	Ds	son
harangue	Nc	harangue
étudie	Vvc	étudier
.	Fs	.
Mais	Cc	mais
consultons	Vvc	consulter
un	Dn	un
peu	Rg	peu
ce	Pd	ce
qu'	Pr	que
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
je	Pp	je
die	Vvc	die
,	Fw	,
Car	Nc	car
,	Fw	,
je	Pp	je
fuyais	Vvc	fuir
plus	Rg	plus
fort	Rg	fort
,	Fw	,
au	S+Da	à+le
plus	Rg	plus
fort	Ag	fort
du	S+Da	de+le
combat	Nc	combat
,	Fw	,
Et	Vvc	et
de	S	de
frayeur	Nc	frayeur
encor	Nc	encor
,	Fw	,
le	Da	le
coeur	Nc	cœur
au	S+Da	à+le
sein	Nc	sein
me	Pp	je
bat	Vvc	battre
.	Fs	.
Plus	Rg	plus
leurs	Ds	leur
bras	Nc	bras
s'	Pp	se
employaient	Vvc	employer
,	Fw	,
à	S	à
ce	Dd	ce
sanglant	Ag	sanglant
office	Nc	office
,	Fw	,
Plus	Vvc	plaire
mes	Ds	mon
jambes	Nc	jambe
aussi	Rg	aussi
,	Fw	,
se	Pp	il
donnaient	Vvc	donner
d'	S	de
exercice	Nc	exercice
,	Fw	,
Je	Vvc	je
mesurais	Vvc	mesurer
mes	Ds	mon
pas	Nc	pas
,	Fw	,
à	S	à
l'	Da	le
ardeur	Nc	ardeur
de	S	de
leurs	Ds	leur
coups	Nc	coup
.	Fs	.
Et	Cc	et
la	Da	le
peur	Nc	peur
m'	Pp	je
animait	Vvc	animer
,	Fw	,
autant	Rg	autant
qu'	Cs	que
eux	Pp	eux
le	Da	le
courroux	Nc	courroux
.	Fs	.
Ce	Dd	ce
menteur	Nc	menteur
éternel	Ag	éternel
,	Fw	,
à	S	à
soi	Pp	il
seul	Ag	seul
imitable	Ag	imitable
,	Fw	,
Une	Vvc	une
fois	Nc	fois
pour	S	pour
le	Da	le
moins	Nc	moins
se	Pp	il
trouve	Vvc	trouver
véritable	Ag	véritable
.	Fs	.
N'	Rp	ne
omettons	Vvc	omettre
rien	Pi	rien
pourtant	Rg	pourtant
,	Fw	,
dont	Pr	dont
on	Pp	on
puisse	Vvc	pouvoir
juger	Vvn	juger
,	Fw	,
Que	Vvc	que
j'	Pp	je
aie	Vuc	avoir
été	Ge	être
présent	Ag	présent
,	Fw	,
au	S+Da	à+le
plus	Rg	plus
pressant	Ag	pressant
danger	Nc	danger
,	Fw	,
Et	Vvc	et
ce	Pd	ce
que	Pr	que
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
vu	Ge	voir
,	Fw	,
que	Cs	que
par	S	par
les	Da	le
yeux	Nc	œil
des	S+Da	de+le|de+les
autres	Pi	autre
,	Fw	,
Jurons	Vvc	jurer
impudemment	Rg	impudemment
,	Fw	,
de	S	de
le	Pp	il
tenir	Vvn	tenir
des	S+Da	de+le|de+les
nôtres	As#Ps	nôtre
.	Fs	.
Avisons	Vvc	aviser
-en	Vvn	-en
nous	Pp	nous
-même	Vvc	-même
,	Fw	,
à	S	à
parler	Vvn	parler
à	S	à
propos	Nc	propos
.	Fs	.
Je	Pp	je
ferai	Vvc	faire|ferrer
mon	Ds	mon
récit	Nc	récit
,	Fw	,
à	S	à
peu	Rg	peu
près	Rg	près
,	Fw	,
en	S	en
ces	Dd	ce
mots	Nc	mot|mots
.	Fs	.
Madame	Nc	madame
,	Fw	,
Amphitryon	Nc	amphitryon
(	Fw	(
arrivés	Ge	arriver
que	Cs	que
nous	Pp	nous
sommes	Vuc	être
)	Fw	)
Entre	Vvc	entrer
les	Da	le
principaux	Ag	principal
,	Fw	,
a	Vuc	avoir
fait	Ge	faire
choix	Nc	choix
de	S	de
deux	Nc	deux
hommes	Nc	homme
,	Fw	,
Gens	Vvc	gens
de	S	de
coeur	Nc	cœur
,	Fw	,
et	Cc	et
zélés	Ag	zélé
sur	S	sur
tous	Di	tout
les	Da	le
Citoyens	Nc	citoyen
,	Fw	,
Pour	Nc	pour
envoyer	Vvn	envoyer
d'abord	Nc	d'abord
,	Fw	,
vers	S	vers
les	Da	le
Téléboyens	Nc	téléboyens
;	Fw	;
Tous	Ag	tout
deux	Nc	deux
,	Fw	,
partent	Vvc	partir
du	S+Da	de+le
Camp	Nc	camp
,	Fw	,
avec	S	avec
ordre	Nc	ordre
d'	S	de
apprendre	Vvn	apprendre
,	Fw	,
Si	Vvc	si
Ptérèle	Nc	ptérèle
prétend	Vvc	prétendre
,	Fw	,
ou	Cc	ou
se	Pp	il
perdre	Vvn	perdre
,	Fw	,
ou	Cc	ou
se	Pp	il
rendre	Vvn	rendre
,	Fw	,
S'	Vvc	s'
il	Pp	il
veut	Vvc	vouloir
par	S	par
son	Ds	son
devoir	Nc	devoir
se	Pp	il
procurer	Vvn	procurer
la	Da	le
paix	Nc	paix
:	Fw	:
Ou	Cc	ou
s'	Pp	se
il	Pp	il
veut	Vvc	vouloir
,	Fw	,
que	Cs	que
du	S+Da	de+le
bruit	Nc	bruit
,	Fw	,
nous	Pp	nous
passions	Vvc	passer
aux	S+Da	à+les
effets	Nc	effet
.	Fs	.
Mais	Cc	mais
en	S	en
lui	Pp	il
,	Fw	,
ces	Dd	ce
hérauts	Nc	héraut
trouvent	Vvc	trouver
une	Dn	un
âme	Nc	âme
altière	Ag	altier
,	Fw	,
Qui	Vvc	qui
de	S	de
notre	Ds	notre
fureur	Nc	fureur
augmente	Vvc	augmenter
la	Da	le
matière	Nc	matière
.	Fs	.
D'	S	de
une	Dn	un
audace	Nc	audace
effrontée	Ag	effronté
,	Fw	,
il	Pp	il
repart	Vvc	repartir
aigrement	Rg	aigrement
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
trouvera	Vvc	trouver
sa	Ds	son
paix	Nc	paix
,	Fw	,
en	S	en
notre	Ds	notre
monument	Nc	monument
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
a	Vuc	avoir
depuis	S	depuis
longtemps	Rg	longtemps
,	Fw	,
appris	Vvc	apprendre
de	S	de
son	Ds	son
courage	Nc	courage
,	Fw	,
À	Nc	à
ne	Rp	ne
s'	Pp	se
effrayer	Vvn	effrayer
pas	Rg	pas
d'	S	de
un	Dn	un
si	Rg	si
léger	Ag	léger
orage	Nc	orage
,	Fw	,
Et	Vvc	et
que	Cs	que
ses	Ds	son
gens	Nc	gens|gent
,	Fw	,
et	Cc	et
lui	Pp	il
,	Fw	,
vieillis	Vvc	vieillir
dans	S	dans
les	Da	le
hasards	Nc	hasard
,	Fw	,
Verraient	Vvc	voir
sans	S	sans
peur	Nc	peur
le	Da	le
foudre	Nc	foudre
,	Fw	,
aux	S+Da	à+les
mains	Nc	main
même	Ag	même
de	S	de
Mars	Nc	mar|mars
.	Fs	.
Mon	Ds	mon
maître	Nc	maître
,	Fw	,
à	S	à
ce	Dd	ce
rapport	Nc	rapport
,	Fw	,
fait	Vvc	faire
sortir	Vvn	sortir
notre	Ds	notre
armée	Nc	armée
,	Fw	,
D'	Nc	d'
un	Dn	un
funeste	Ag	funeste
flambeau	Nc	flambeau
la	Da	le
guerre	Nc	guerre
est	Vuc	être
allumée	Ge	allumer
,	Fw	,
Les	Vvc	les
drapeaux	Nc	drapeau
déployés	Ge	déployer
,	Fw	,
chacun	Pi	chacun
marche	Vvc	marcher
en	S	en
son	Ds	son
rang	Nc	rang
Et	Vvc	et
ne	Rp	ne
respire	Vvc	respirer
plus	Rg	plus
,	Fw	,
que	Cs	que
carnage	Nc	carnage
,	Fw	,
et	Cc	et
que	Cs	que
sang	Nc	sang
;	Fw	;
L'	Vvc	l'
ennemi	Nc	ennemi
d'	S	de
autre	Ag	autre
part	Nc	part
,	Fw	,
en	S	en
superbe	Ag	superbe
équipage	Nc	équipage
,	Fw	,
L'	Vvc	l'
impatience	Nc	impatience
aux	S+Da	à+les
mains	Nc	main
,	Fw	,
et	Cc	et
l'	Da	le
audace	Nc	audace
au	S+Da	à+le
visage	Nc	visage
,	Fw	,
Sort	Vvc	sortir
l'	Da	le
enclos	Nc	enclos
de	S	de
sa	Ds	son
ville	Nc	ville
,	Fw	,
et	Cc	et
par	S	par
un	Dn	un
vain	Ag	vain
orgueil	Nc	orgueil
,	Fw	,
Semble	Vvc	sembler
sur	S	sur
ces	Dd	ce
remparts	Nc	rempart
marquer	Vvn	marquer
notre	Ds	notre
cercueil	Nc	cercueil
,	Fw	,
D'	Ag	d'
un	Pi	un
,	Fw	,
et	Cc	et
d'	S	de
autre	Ag	autre
côté	Nc	côté
les	Da	le
trompettes	Nc	trompette
résonnent	Vvc	résonner
,	Fw	,
La	Vvc	la
terre	Nc	terre
d'	S	de
alentour	Nc	alentour
rend	Vvc	rendre
les	Da	le
airs	Nc	air
qu'	Pr	que
elles	Pp	ils
sonnent	Vvc	sonner
,	Fw	,
À	Nc	à
ce	Dd	ce
bruit	Nc	bruit
éclatant	Ag	éclatant
,	Fw	,
le	Da	le
coeur	Nc	cœur
croît	Vvc	croître
aux	S+Da	à+les
soldats	Nc	soldat
,	Fw	,
Et	Vvc	et
cette	Dd	ce
noble	Ag	noble
ardeur	Nc	ardeur
leur	Pp	leur
fait	Vvc	faire
croître	Vvn	croître
le	Da	le
pas	Nc	pas
,	Fw	,
Les	Vvc	les
Chefs	Nc	chef
,	Fw	,
des	S+Da	de+le|de+les
deux	Nc	deux
partis	Nc	parti
,	Fw	,
après	S	après
quelques	Di	quelque
prières	Nc	prière
,	Fw	,
Par	Nc	par
qui	Pr	qui
chacun	Pi	chacun
se	Pp	il
croit	Vvc	croire|croître
rendre	Vvn	rendre
les	Da	le
Dieux	Nc	dieux
prospères	Ag	prospère
,	Fw	,
Sollicitent	Vvc	solliciter
leurs	Ds	leur
gens	Nc	gens|gent
,	Fw	,
et	Cc	et
marchent	Vvc	marcher
à	S	à
la	Da	le
fois	Nc	fois
,	Fw	,
Mais	Vvc	mais
font	Vvc	faire
mieux	Rg	mieux
par	S	par
l'	Da	le
exemple	Nc	exemple
,	Fw	,
encor	Nc	encor
que	Cs	que
par	S	par
la	Da	le
voix	Nc	voix
.	Fs	.
Alors	Rg	alors
,	Fw	,
tout	Pi	tout
ce	Pd	ce
qu'	Pr	que
on	Pp	on
a	Vuc	avoir
d'	S	de
adresse	Nc	adresse
,	Fw	,
et	Cc	et
de	S	de
courage	Nc	courage
,	Fw	,
En	Vvc	en
ce	Dd	ce
pressant	Ag	pressant
besoin	Nc	besoin
,	Fw	,
on	Pp	on
le	Pp	il
met	Vvc	mettre
en	S	en
usage	Nc	usage
,	Fw	,
L'	Vvc	l'
effet	Nc	effet
de	S	de
la	Da	le
promesse	Nc	promesse
,	Fw	,
en	S	en
l'	Da	le
ouvrage	Nc	ouvrage
se	Pp	il
voit	Vvc	voir
,	Fw	,
Le	Vvc	le
sang	Nc	sang
dérobe	Vvc	dérober
au	S+Da	à+le
fer	Nc	fer
la	Da	le
lueur	Nc	lueur
qu'	Pr	que
il	Pp	il
avait	Vuc	avoir
,	Fw	,
Il	Vvc	il
tombe	Vvc	tomber
par	S	par
ruisseaux	Nc	ruisseau
,	Fw	,
il	Pp	il
coule	Vvc	couler
à	S	à
chaque	Di	chaque
atteinte	Nc	atteinte
,	Fw	,
L'	Vvc	l'
herbe	Nc	herbe
en	Pp	en
prend	Vvc	prendre
la	Da	le
couleur	Nc	couleur
,	Fw	,
et	Cc	et
la	Da	le
terre	Nc	terre
en	Pp	en
est	Vuc	être
teinte	Ge	teindre|teinter
,	Fw	,
Chaque	Vvc	chaque
arme	Vvc	armer
,	Fw	,
à	S	à
chaque	Di	chaque
choc	Nc	choc
,	Fw	,
produit	Vvc	produire
autant	Rg	autant
d'	S	de
éclairs	Nc	éclair
,	Fw	,
Le	Vvc	le
bruit	Nc	bruit
en	Pp	en
retentit	Vvc	retentir
dans	S	dans
le	Da	le
milieu	Nc	milieu
des	S+Da	de+le|de+les
airs	Nc	air
,	Fw	,
Et	Vvc	et
cet	Dd	ce
humide	Ag	humide
lieu	Nc	lieu
,	Fw	,
non	Rg	non
sans	S	sans
raison	Nc	raison
s'	Pp	se
étonne	Vvc	étonner
,	Fw	,
Que	Vvc	que
hors	S	hors
de	S	de
son	Ds	son
espace	Nc	espace
,	Fw	,
il	Pp	il
pleuve	Vvc	pleuvoir
,	Fw	,
éclaire	Nc	éclaire
et	Cc	et
tonne	Nc	tonne
;	Fw	;
La	Vvc	la
victoire	Nc	victoire
à	S	à
la	Da	le
fin	Nc	fin
se	Pp	il
déclare	Vvc	déclarer
pour	S	pour
nous	Pp	nous
,	Fw	,
Il	Vvc	il
tombe	Vvc	tomber
autant	Rg	autant
de	S	de
corps	Nc	corps
,	Fw	,
que	Cs	que
nous	Pp	nous
portons	Vvc	porter
de	S	de
coups	Nc	coup
,	Fw	,
Le	Vvc	le
mort	Nc	mort
,	Fw	,
et	Cc	et
le	Pp	il
mourant	Ga	mourir
,	Fw	,
pêle-mêle	Rg	pêle-mêle
s'	Pp	se
entasse	Vvc	entasser|enter
,	Fw	,
Mais	Vvc	mais
,	Fw	,
leur	Ds	leur
trépas	Nc	trépas
est	Vuc	être
beau	Ag	beau
,	Fw	,
chacun	Pi	chacun
meurt	Vvc	mourir
en	S	en
sa	Ds	son
place	Nc	place
,	Fw	,
L'	Vvc	l'
ordre	Nc	ordre
est	Vuc	être
en	S	en
ce	Dd	ce
désordre	Nc	désordre
,	Fw	,
et	Cc	et
de	S	de
ces	Dd	ce
nobles	Ag	noble
coeurs	Nc	cœur
,	Fw	,
Le	Vvc	le
courage	Nc	courage
Héroïque	Ag	héroïque
étonne	Vvc	étonner
les	Da	le
Vainqueurs	Nc	vainqueur
.	Fs	.
Avec	S	avec
nous	Pp	nous
leur	Ds	leur
vertu	Nc	vertu
,	Fw	,
leur	Ds	leur
partage	Nc	partage
la	Da	le
gloire	Nc	gloire
,	Fw	,
Mais	Vvc	mais
la	Da	le
force	Nc	force|forcé
,	Fw	,
et	Cc	et
le	Da	le
sort	Nc	sort
nous	Pp	nous
donnent	Vvc	donner
la	Da	le
victoire	Nc	victoire
;	Fw	;
Nos	Nc	nô
efforts	Nc	effort
sont	Vuc	être
suivis	Ge	suivre
,	Fw	,
d'	S	de
un	Dn	un
prospère	Ag	prospère
succès	Nc	succès
,	Fw	,
Et	Vvc	et
notre	Ds	notre
joie	Nc	joie
alors	Rg	alors
,	Fw	,
va	Vvc	aller
jusques	Nc	jusques
à	S	à
l'	Da	le
excès	Nc	excès
.	Fs	.
Certes	Rg	certes
,	Fw	,
la	Da	le
vérité	Nc	vérité
,	Fw	,
(	Fw	(
hors	S	hors
de	S	de
ce	Pd	ce
qui	Pr	qui
le	Da	le
touche	Nc	touche
)	Fw	)
Sort	Vvc	sortir
nûment	Rg	nûment
,	Fw	,
et	Cc	et
sans	S	sans
art	Nc	art
,	Fw	,
de	S	de
sa	Ds	son
profane	Nc	profane
bouche	Nc	bouche
,	Fw	,
Car	Nc	car
nous	Pp	nous
vîmes	Vvc	voir
du	S+Da	de+le
Ciel	Nc	ciel
,	Fw	,
les	Da	le
deux	Nc	deux
camps	Nc	camp
se	Pp	il
heurter	Vvn	heurter
,	Fw	,
Mon	Nc	mon
père	Nc	père
y	Pp	y
mit	Vvc	mettre
la	Da	le
main	Nc	main
.	Fs	.
J'	Pp	je
oubliais	Vvc	oublier
d'	S	de
ajouter	Vvn	ajouter
,	Fw	,
Que	Vvc	que
le	Da	le
plus	Rg	plus
noble	Ag	noble
exploit	Nc	exploit
qui	Pr	qui
finit	Vvc	finir
la	Da	le
querelle	Nc	querelle
,	Fw	,
Fut	Vvc	fut
celui	Pd	celui
de	S	de
mon	Ds	mon
Maître	Nc	maître
,	Fw	,
en	S	en
la	Da	le
mort	Nc	mort
de	S	de
Ptérèle	Nc	ptérèle
,	Fw	,
Sa	Vvc	sa
main	Nc	main
,	Fw	,
rouge	Ag	rouge
du	S+Da	de+le
Sang	Nc	sang
,	Fw	,
de	S	de
ce	Dd	ce
superbe	Ag	superbe
Roi	Nc	roi
,	Fw	,
Remplit	Vvc	remplir
ce	Pd	ce
qui	Pr	qui
resta	Vvc	rester
de	S	de
terreur	Nc	terreur
et	Cc	et
d'	S	de
effroi	Nc	effroi
,	Fw	,
L'	Vvc	l'
espoir	Nc	espoir
abandonna	Vvc	abandonner
ces	Dd	ce
Généreuses	Ag	généreuses
âmes	Nc	âme
,	Fw	,
Et	Vvc	et
lors	Rg	lors
,	Fw	,
nos	Ds	notre
Gens	Nc	gens|gent
sans	S	sans
peine	Nc	peine
achevèrent	Vvc	achever
leurs	Ds	leur
trames	Nc	trame
,	Fw	,
Enfin	Nc	enfin
,	Fw	,
ce	Dd	ce
grand	Ag	grand
combat	Nc	combat
,	Fw	,
finit	Vvc	finir
avec	S	avec
le	Da	le
jour	Nc	jour
;	Fw	;
Mais	Vvc	mais
jamais	Rg	jamais
le	Da	le
Soleil	Nc	soleil
ne	Rp	ne
fit	Vvc	faire
un	Pi	un
si	Rg	si
long	Ag	long
tour	Nc	tour
;	Fw	;
Quelque	Vvc	quelque
heureux	Ag	heureux
qu'	Cs	que
il	Pp	il
nous	Pp	nous
fut	Vuc	être
,	Fw	,
il	Pp	il
me	Pp	je
fut	Vuc	être
une	Dn	un
année	Nc	année
,	Fw	,
Car	Nc	car
je	Pp	je
ne	Rp	ne
mangeai	Vvc	manger
point	Rg	point
,	Fw	,
de	S	de
toute	Di	tout
la	Da	le
journée	Nc	journée
,	Fw	,
Je	Vvc	je
fus	Vuc	être
du	Dp	du
rang	Nc	rang
des	S+Da	de+le|de+les
morts	Nc	mort
,	Fw	,
et	Cc	et
la	Da	le
faim	Nc	faim
en	S	en
effet	Nc	effet
,	Fw	,
Me	Vvc	me
fit	Vvc	faire
autant	Rg	autant
mourir	Vvn	mourir
,	Fw	,
que	Cs	que
le	Da	le
fer	Nc	fer
aurait	Vuc	avoir
fait	Ge	faire
.	Fs	.
En	S	en
ces	Dd	ce
mots	Nc	mot|mots
,	Fw	,
à	S	à
peu	Rg	peu
près	Rg	près
,	Fw	,
je	Pp	je
ferai	Vvc	faire|ferrer
ma	Ds	mon
harangue	Nc	harangue
,	Fw	,
Certes	Ge	certes
,	Fw	,
je	Pp	je
n'	Rp	ne
osais	Vvc	oser
,	Fw	,
tant	Rg	tant
espérer	Vvn	espérer
de	S	de
ma	Ds	mon
langue	Nc	langue
,	Fw	,
Elle	Vvc	elle
a	Vuc	avoir
fait	Ge	faire
son	Ds	son
devoir	Nc	devoir
,	Fw	,
en	S	en
cette	Dd	ce
occasion	Nc	occasion
,	Fw	,
Et	Vvc	et
n'	Rp	ne
a	Vuc	avoir
rien	Pi	rien
entrepris	Ge	entreprendre
à	S	à
ma	Ds	mon
confusion	Nc	confusion
.	Fs	.
Marchons	Vvc	marcher
donc	Rg	donc
,	Fw	,
je	Pp	je
m'	Pp	je
amuse	Vvc	amuser
,	Fw	,
et	Cc	et
ma	Ds	mon
charge	Nc	charge|chargé
me	Pp	je
presse	Vvc	presser
,	Fw	,
D'	Vvc	d'
aller	Vvn	aller
de	S	de
ce	Dd	ce
récit	Nc	récit
,	Fw	,
réjouir	Vvn	réjouir
ma	Ds	mon
Maîtresse	Nc	maîtresse
.	Fs	.
Prenons	Vvc	prendre
de	S	de
sa	Ds	son
figure	Nc	figure|figuré
,	Fw	,
et	Cc	et
de	S	de
son	Ds	son
propre	Ag	propre
nom	Nc	nom
,	Fw	,
Le	Vvc	le
droit	Rg	droit
de	S	de
le	Pp	il
chasser	Vvn	chasser
de	S	de
sa	Ds	son
propre	Ag	propre
maison	Nc	maison
:	Fw	:
Mettons	Vvc	mettre
,	Fw	,
feintes	Nc	feinte
,	Fw	,
serments	Nc	serment
,	Fw	,
et	Cc	et
malice	Nc	malice
en	S	en
usage	Nc	usage
,	Fw	,
Représentons	Vvc	représentons
ses	Ds	son
moeurs	Nc	mœurs
,	Fw	,
ainsi	Rg	ainsi
que	Cs	que
son	Ds	son
visage	Nc	visage
;	Fw	;
Battons-le	Vvc	battons-le
de	S	de
ses	Ds	son
traits	Nc	trait|traits
:	Fw	:
mais	Cc	mais
pourquoi	Rt	pourquoi
dans	S	dans
les	Da	le
cieux	Nc	ciel|cieux
,	Fw	,
D'	Nc	d'
un	Dn	un
si	Rg	si
fixe	Ag	fixe
regard	Nc	regard
attache-t-il	Vvc	attache-t-il
ses	Ds	son
yeux	Nc	œil
?	Fs	?
Par	S	par
quelle	Dt	quel
ivrognerie	Nc	ivrognerie
,	Fw	,
ou	Cc	ou
quel	Dt	quel
plaisant	Ag	plaisant
caprice	Nc	caprice
,	Fw	,
A	Vvc	a
,	Fw	,
le	Da	le
Dieu	Nc	dieu
de	S	de
la	Da	le
nuit	Nc	nuit
,	Fw	,
oublié	Ge	oublier
son	Ds	son
office	Nc	office
?	Fs	?
Il	Pp	il
semble	Vvc	sembler
que	Cs	que
ces	Dd	ce
feux	Nc	feu|feux
cloués	Ge	clouer
au	S+Da	à+le
firmament	Nc	firmament
,	Fw	,
Contre	Vvc	contrer
leur	Ds	leur
naturel	Nc	naturel
n'	Rp	ne
aient	Vuc	avoir
plus	Rg	plus
de	S	de
mouvement	Nc	mouvement
,	Fw	,
Je	Vvc	je
ne	Rp	ne
vois	Vvc	voir
dévaler	Vvn	dévaler
dans	S	dans
leurs	Ds	leur
grottes	Nc	grotte
liquides	Ag	liquide
,	Fw	,
Orion	Nc	orion
,	Fw	,
ni	Cc	ni
Vesper	Nc	vesper
,	Fw	,
ni	Cc	ni
les	Da	le
Sept	Nc	sept
Atlantides	Ag	atlantides
:	Fw	:
La	Da	le
Lune	Nc	lune
semble	Vvc	sembler
fixe	Ag	fixe
,	Fw	,
et	Cc	et
jamais	Rg	jamais
le	Da	le
Soleil	Nc	soleil
Si	Vvc	si
leur	Ds	leur
cours	Nc	cour|cours|court
est	Vuc	être
si	Rg	si
lent	Ag	lent
,	Fw	,
ne	Rp	ne
rompra	Vvc	rompre
son	Ds	son
sommeil	Nc	sommeil
:	Fw	:
Achève	Vvc	achève
,	Fw	,
heureuse	Ag	heureux
nuit	Nc	nuit
,	Fw	,
d'	S	de
obéir	Vvn	obéir
à	S	à
mon	Ds	mon
père	Nc	père
,	Fw	,
Et	Vvc	et
de	S	de
longtemps	Rg	longtemps
encor	Nc	encor
,	Fw	,
ne	Rp	ne
finis	Vvc	finir
ta	Ds	ton
carrière	Nc	carrière
.	Fs	.
Amants	Nc	amant
,	Fw	,
que	Cs	que
cette	Dd	ce
nuit	Nc	nuit
vous	Pp	vous
veut	Vvc	vouloir
favoriser	Vvn	favoriser
.	Fs	.
Mon	Ds	mon
père	Nc	père
en	Pp	en
fait	Vvc	faire
l'	Da	le
épreuve	Nc	épreuve
,	Fw	,
et	Cc	et
sait	Vvc	savoir
bien	Rg	bien
en	S	en
user	Vvn	user
.	Fs	.
Autre	Pi	autre
ne	Rp	ne
fut	Vuc	être
jamais	Rg	jamais
de	S	de
si	Rg	si
longue	Ag	long
durée	Nc	durée
,	Fw	,
Qu'	Vvc	qu'
une	Pi	un
,	Fw	,
où	Pr	où
de	S	de
mille	Nc	mille
coups	Nc	coup
,	Fw	,
j'	Pp	je
eus	Vuc	avoir
la	Da	le
peau	Nc	peau
déchirée	Ge	déchirer
,	Fw	,
Où	Vvc	où
cent	Nc	cent
valets	Nc	valet
sur	S	sur
moi	Pp	je
,	Fw	,
se	Pp	il
lassèrent	Vvc	lasser
les	Da	le
bras	Nc	bras
;	Fw	;
La	Vvc	la
Lune	Vvc	lune
,	Fw	,
pour	S	pour
me	Pp	je
voir	Vvn	voir
arrêta	Vvc	arrêter
court	Rg	court
ses	Ds	son
pas	Nc	pas
